time,open,high,low,close,Volume
1581469200,0.735,0.735,0.73,0.735,526300
1581555600,0.735,0.735,0.73,0.73,298500
1581642000,0.735,0.745,0.735,0.74,2009300
1581901200,0.74,0.745,0.735,0.735,859100
1581987600,0.74,0.74,0.735,0.735,292100
1582074000,0.74,0.745,0.735,0.74,947100
1582160400,0.745,0.745,0.735,0.735,1240300
1582246800,0.74,0.745,0.735,0.74,271400
1582506000,0.74,0.74,0.725,0.725,2100500
1582592400,0.72,0.735,0.72,0.725,1161800
1582678800,0.725,0.73,0.715,0.715,1610500
1582765200,0.72,0.725,0.715,0.725,407700
1582851600,0.715,0.715,0.7,0.705,2567500
1583110800,0.71,0.715,0.7,0.705,1900000
1583197200,0.715,0.72,0.71,0.71,2256800
1583283600,0.715,0.725,0.71,0.72,1632100
1583370000,0.72,0.725,0.72,0.72,921100
1583456400,0.72,0.72,0.71,0.715,1341600
1583715600,0.715,0.715,0.685,0.69,5686900
1583802000,0.69,0.705,0.685,0.7,2112800
1583888400,0.705,0.705,0.685,0.685,3728400
1583974800,0.685,0.685,0.66,0.665,2095200
1584061200,0.64,0.64,0.57,0.6,5407400
1584320400,0.6,0.615,0.56,0.565,1784000
1584406800,0.56,0.56,0.545,0.55,1816100
1584493200,0.555,0.56,0.505,0.505,2418400
1584579600,0.51,0.51,0.41,0.425,3669800
1584666000,0.425,0.49,0.415,0.47,2971300
1584925200,0.45,0.46,0.425,0.44,1667500
1585011600,0.45,0.475,0.45,0.465,1308200
1585098000,0.49,0.535,0.485,0.52,2731900
1585184400,0.52,0.52,0.495,0.515,1133800
1585270800,0.515,0.55,0.515,0.54,2271100
1585530000,0.525,0.525,0.51,0.52,1034300
1585616400,0.53,0.565,0.53,0.56,1544600
1585702800,0.555,0.56,0.53,0.535,1166600
1585789200,0.54,0.555,0.51,0.555,1469800
1585875600,0.55,0.555,0.52,0.52,944300
1586134800,0.52,0.55,0.52,0.55,390100
1586221200,0.55,0.575,0.55,0.57,895500
1586307600,0.57,0.59,0.565,0.59,803500
1586394000,0.59,0.63,0.59,0.62,1072500
1586739600,0.62,0.635,0.615,0.62,718300
1586826000,0.62,0.65,0.62,0.64,713100
1586912400,0.655,0.66,0.62,0.62,1419600
1586998800,0.62,0.645,0.62,0.63,1022800
1587085200,0.645,0.65,0.63,0.64,1113300
1587344400,0.65,0.655,0.62,0.635,1214800
1587430800,0.63,0.64,0.615,0.62,917100
1587517200,0.615,0.635,0.605,0.63,520000
1587603600,0.635,0.64,0.63,0.635,633000
1587690000,0.64,0.645,0.635,0.64,708900
1587949200,0.645,0.655,0.64,0.65,873400
