parent_event_id,parent_event_slug,parent_event_title,parent_series_slug,parent_end_date_intended,parent_end_date_actual_resolution,market_slug,group_item_title,group_item_threshold,closed,end_date,created_at,_fetched_at,token_id,in_observed_export,token_map_status
901493,fed-interest-rates-february-2023,Fed Interest Rates February 2023,fed-interest-rates,2023-02-01T00:00:00Z,2023-03-22T18:44:34.777Z,will-the-fed-increase-interest-rates-by-50-bps-after-its-february-meeting,50 bps increase after Feb meeting?,102,True,2023-02-01T00:00:00Z,2022-12-14T23:26:33.705Z,,6.29673436440016E+076,1,ok
901493,fed-interest-rates-february-2023,Fed Interest Rates February 2023,fed-interest-rates,2023-02-01T00:00:00Z,2023-03-22T18:44:34.777Z,will-the-fed-increase-interest-rates-by-75-bps-after-its-february-meeting,75 bps increase after Feb meeting?,103,True,2023-02-01T00:00:00Z,2022-12-14T23:28:06.317Z,,9.21025048827211E+076,1,ok
901493,fed-interest-rates-february-2023,Fed Interest Rates February 2023,fed-interest-rates,2023-02-01T00:00:00Z,2023-03-22T18:44:34.777Z,will-the-fed-increase-interest-rates-by-75-bps-after-its-february-meeting,75 bps increase after Feb meeting?,103,True,2023-02-01T00:00:00Z,2022-12-14T23:28:06.317Z,,2.28361533628285E+076,1,ok
901498,fed-interest-rates-march-2023,Fed Interest Rates March 2023,fed-interest-rates,2023-03-22T00:00:00Z,2023-03-22T20:34:40Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-march-meeting,25 bps decrease after March meeting?,1,True,2023-03-22T00:00:00Z,2023-02-01T21:56:33.06Z,,1.00609607625182E+077,1,ok
901498,fed-interest-rates-march-2023,Fed Interest Rates March 2023,fed-interest-rates,2023-03-22T00:00:00Z,2023-03-22T20:34:40Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-march-meeting,25 bps decrease after March meeting?,1,True,2023-03-22T00:00:00Z,2023-02-01T21:56:33.06Z,,5.95049789838337E+075,1,ok
901498,fed-interest-rates-march-2023,Fed Interest Rates March 2023,fed-interest-rates,2023-03-22T00:00:00Z,2023-03-22T20:34:40Z,will-the-fed-increase-interest-rates-by-0-bps-after-its-march-meeting,No increase after March meeting?,2,True,2023-03-22T00:00:00Z,2023-02-01T21:56:33.09Z,,5.43767787416835E+076,1,ok
901498,fed-interest-rates-march-2023,Fed Interest Rates March 2023,fed-interest-rates,2023-03-22T00:00:00Z,2023-03-22T20:34:40Z,will-the-fed-increase-interest-rates-by-0-bps-after-its-march-meeting,No increase after March meeting?,2,True,2023-03-22T00:00:00Z,2023-02-01T21:56:33.09Z,,9.73857980916323E+076,1,ok
901498,fed-interest-rates-march-2023,Fed Interest Rates March 2023,fed-interest-rates,2023-03-22T00:00:00Z,2023-03-22T20:34:40Z,will-the-fed-increase-interest-rates-by-25-bps-after-its-march-meeting,25 bps increase after March meeting?,3,True,2023-03-22T00:00:00Z,2023-02-01T21:56:33.094Z,,8.43585360767942E+076,1,ok
901498,fed-interest-rates-march-2023,Fed Interest Rates March 2023,fed-interest-rates,2023-03-22T00:00:00Z,2023-03-22T20:34:40Z,will-the-fed-increase-interest-rates-by-25-bps-after-its-march-meeting,25 bps increase after March meeting?,3,True,2023-03-22T00:00:00Z,2023-02-01T21:56:33.094Z,,7.22946661407544E+076,1,ok
901498,fed-interest-rates-march-2023,Fed Interest Rates March 2023,fed-interest-rates,2023-03-22T00:00:00Z,2023-03-22T20:34:40Z,will-the-fed-increase-interest-rates-by-50-bps-after-its-march-meeting,50 bps increase after March meeting?,4,True,2023-03-22T00:00:00Z,2023-02-01T21:56:33.094Z,,5.61594756203722E+075,1,ok
901498,fed-interest-rates-march-2023,Fed Interest Rates March 2023,fed-interest-rates,2023-03-22T00:00:00Z,2023-03-22T20:34:40Z,will-the-fed-increase-interest-rates-by-50-bps-after-its-march-meeting,50 bps increase after March meeting?,4,True,2023-03-22T00:00:00Z,2023-02-01T21:56:33.094Z,,1.04732946420867E+077,1,ok
901497,fed-interest-rates-may-2023,Fed Interest Rates: May 2023,fed-interest-rates,2023-05-03T00:00:00Z,2023-05-03T20:06:25Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-may-meeting,25 bps decrease after May meeting?,1,True,2023-05-02T00:00:00Z,2023-03-22T18:47:21.113Z,,7.72096941592591E+076,1,ok
901497,fed-interest-rates-may-2023,Fed Interest Rates: May 2023,fed-interest-rates,2023-05-03T00:00:00Z,2023-05-03T20:06:25Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-may-meeting,25 bps decrease after May meeting?,1,True,2023-05-02T00:00:00Z,2023-03-22T18:47:21.113Z,,1.06894307989341E+077,1,ok
901497,fed-interest-rates-may-2023,Fed Interest Rates: May 2023,fed-interest-rates,2023-05-03T00:00:00Z,2023-05-03T20:06:25Z,will-the-fed-increase-interest-rates-by-0-bps-after-its-may-meeting,0 bps increase after May meeting?,2,True,2023-05-02T00:00:00Z,2023-03-22T18:49:56.845Z,,2.36500862630835E+076,1,ok
901497,fed-interest-rates-may-2023,Fed Interest Rates: May 2023,fed-interest-rates,2023-05-03T00:00:00Z,2023-05-03T20:06:25Z,will-the-fed-increase-interest-rates-by-0-bps-after-its-may-meeting,0 bps increase after May meeting?,2,True,2023-05-02T00:00:00Z,2023-03-22T18:49:56.845Z,,1.04718583022157E+076,1,ok
901497,fed-interest-rates-may-2023,Fed Interest Rates: May 2023,fed-interest-rates,2023-05-03T00:00:00Z,2023-05-03T20:06:25Z,will-the-fed-increase-interest-rates-by-25-bps-after-its-may-meeting,25 bps increase after May meeting?,3,True,2023-05-02T00:00:00Z,2023-03-22T18:52:00.649Z,,1.15350632289541E+077,1,ok
901497,fed-interest-rates-may-2023,Fed Interest Rates: May 2023,fed-interest-rates,2023-05-03T00:00:00Z,2023-05-03T20:06:25Z,will-the-fed-increase-interest-rates-by-25-bps-after-its-may-meeting,25 bps increase after May meeting?,3,True,2023-05-02T00:00:00Z,2023-03-22T18:52:00.649Z,,7.22470655095963E+076,1,ok
901497,fed-interest-rates-may-2023,Fed Interest Rates: May 2023,fed-interest-rates,2023-05-03T00:00:00Z,2023-05-03T20:06:25Z,will-the-fed-increase-interest-rates-by-50-bps-after-its-may-meeting,50 bps increase after May meeting?,4,True,2023-05-02T00:00:00Z,2023-03-22T18:52:58.337Z,,3.32615276696193E+076,1,ok
901497,fed-interest-rates-may-2023,Fed Interest Rates: May 2023,fed-interest-rates,2023-05-03T00:00:00Z,2023-05-03T20:06:25Z,will-the-fed-increase-interest-rates-by-50-bps-after-its-may-meeting,50 bps increase after May meeting?,4,True,2023-05-02T00:00:00Z,2023-03-22T18:52:58.337Z,,1.42388008861342E+076,1,ok
901796,fed-interest-rates-june-2023,Fed Interest Rates: June 2023,fed-interest-rates,2023-06-14T00:00:00Z,2023-06-14T20:16:50Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-june-meeting,25 bps decrease after June meeting?,1,True,2023-06-12T00:00:00Z,2023-05-03T15:09:15.984Z,,1.14282861978312E+077,1,ok
901796,fed-interest-rates-june-2023,Fed Interest Rates: June 2023,fed-interest-rates,2023-06-14T00:00:00Z,2023-06-14T20:16:50Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-june-meeting,25 bps decrease after June meeting?,1,True,2023-06-12T00:00:00Z,2023-05-03T15:09:15.984Z,,1.1934191160449E+076,1,ok
901796,fed-interest-rates-june-2023,Fed Interest Rates: June 2023,fed-interest-rates,2023-06-14T00:00:00Z,2023-06-14T20:16:50Z,will-the-fed-increase-interest-rates-by-0-bps-after-its-june-meeting,0 bps increase after June meeting?,2,True,2023-06-13T00:00:00Z,2023-05-03T15:10:57.66Z,,2.66729617100563E+074,1,ok
901796,fed-interest-rates-june-2023,Fed Interest Rates: June 2023,fed-interest-rates,2023-06-14T00:00:00Z,2023-06-14T20:16:50Z,will-the-fed-increase-interest-rates-by-0-bps-after-its-june-meeting,0 bps increase after June meeting?,2,True,2023-06-13T00:00:00Z,2023-05-03T15:10:57.66Z,,3.32351506712477E+076,1,ok
901796,fed-interest-rates-june-2023,Fed Interest Rates: June 2023,fed-interest-rates,2023-06-14T00:00:00Z,2023-06-14T20:16:50Z,will-the-fed-increase-interest-rates-by-25-bps-after-its-june-meeting,25 bps increase after June meeting?,3,True,2023-06-13T00:00:00Z,2023-05-03T15:10:57.712Z,,4.6371919720489E+076,1,ok
901796,fed-interest-rates-june-2023,Fed Interest Rates: June 2023,fed-interest-rates,2023-06-14T00:00:00Z,2023-06-14T20:16:50Z,will-the-fed-increase-interest-rates-by-25-bps-after-its-june-meeting,25 bps increase after June meeting?,3,True,2023-06-13T00:00:00Z,2023-05-03T15:10:57.712Z,,7.67800188968729E+076,1,ok
901796,fed-interest-rates-june-2023,Fed Interest Rates: June 2023,fed-interest-rates,2023-06-14T00:00:00Z,2023-06-14T20:16:50Z,will-the-fed-increase-interest-rates-by-50-bps-after-its-june-meeting,50 bps increase after June meeting?,4,True,2023-06-13T00:00:00Z,2023-05-03T15:10:57.72Z,,3.11058932967684E+076,1,ok
901796,fed-interest-rates-june-2023,Fed Interest Rates: June 2023,fed-interest-rates,2023-06-14T00:00:00Z,2023-06-14T20:16:50Z,will-the-fed-increase-interest-rates-by-50-bps-after-its-june-meeting,50 bps increase after June meeting?,4,True,2023-06-13T00:00:00Z,2023-05-03T15:10:57.72Z,,7.68772891637477E+076,1,ok
902049,fed-interest-rates-july-2023,Fed Interest Rates: July 2023,fed-interest-rates,2023-07-26T00:00:00Z,2023-07-26T20:18:02Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-july-meeting,25 bps decrease after July meeting?,1,True,2023-07-25T00:00:00Z,2023-06-12T19:51:57.745Z,,9.20201352374535E+076,1,ok
902049,fed-interest-rates-july-2023,Fed Interest Rates: July 2023,fed-interest-rates,2023-07-26T00:00:00Z,2023-07-26T20:18:02Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-july-meeting,25 bps decrease after July meeting?,1,True,2023-07-25T00:00:00Z,2023-06-12T19:51:57.745Z,,1.08385365277693E+077,1,ok
902049,fed-interest-rates-july-2023,Fed Interest Rates: July 2023,fed-interest-rates,2023-07-26T00:00:00Z,2023-07-26T20:18:02Z,will-the-fed-raise-interest-rates-by-0-bps-after-its-july-meeting,0 bps increase after July meeting?,2,True,2023-07-25T00:00:00Z,2023-06-12T19:51:57.772Z,,1.03021485206561E+077,1,ok
902049,fed-interest-rates-july-2023,Fed Interest Rates: July 2023,fed-interest-rates,2023-07-26T00:00:00Z,2023-07-26T20:18:02Z,will-the-fed-raise-interest-rates-by-0-bps-after-its-july-meeting,0 bps increase after July meeting?,2,True,2023-07-25T00:00:00Z,2023-06-12T19:51:57.772Z,,6.97599999180986E+075,1,ok
902049,fed-interest-rates-july-2023,Fed Interest Rates: July 2023,fed-interest-rates,2023-07-26T00:00:00Z,2023-07-26T20:18:02Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-july-meeting,25 bps increase after July meeting?,3,True,2023-07-25T00:00:00Z,2023-06-12T19:51:57.775Z,,7.18379481058428E+076,1,ok
902049,fed-interest-rates-july-2023,Fed Interest Rates: July 2023,fed-interest-rates,2023-07-26T00:00:00Z,2023-07-26T20:18:02Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-july-meeting,25 bps increase after July meeting?,3,True,2023-07-25T00:00:00Z,2023-06-12T19:51:57.775Z,,3.70134029908732E+076,1,ok
902233,fed-interest-rates-september-2023,Fed Interest Rates: September 2023,fed-interest-rates,2023-09-20T00:00:00Z,2023-09-20T20:20:01Z,will-the-fed-raise-interest-rates-by-0-bps-after-its-september-meeting,0 bps increase?,1,True,2023-09-20T00:00:00Z,2023-07-19T13:45:42.942Z,,7.01231907542182E+076,1,ok
902233,fed-interest-rates-september-2023,Fed Interest Rates: September 2023,fed-interest-rates,2023-09-20T00:00:00Z,2023-09-20T20:20:01Z,will-the-fed-raise-interest-rates-by-0-bps-after-its-september-meeting,0 bps increase?,1,True,2023-09-20T00:00:00Z,2023-07-19T13:45:42.942Z,,1.12716164541015E+077,1,ok
902233,fed-interest-rates-september-2023,Fed Interest Rates: September 2023,fed-interest-rates,2023-09-20T00:00:00Z,2023-09-20T20:20:01Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-september-meeting,25 bps increase?,2,True,2023-09-20T00:00:00Z,2023-07-19T13:45:42.969Z,,7.36379170242786E+076,1,ok
902233,fed-interest-rates-september-2023,Fed Interest Rates: September 2023,fed-interest-rates,2023-09-20T00:00:00Z,2023-09-20T20:20:01Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-september-meeting,25 bps increase?,2,True,2023-09-20T00:00:00Z,2023-07-19T13:45:42.969Z,,7.28033411014116E+076,1,ok
902512,fed-interest-rates-november-2023,Fed Interest Rates: November 2023,fed-interest-rates,2023-11-01T00:00:00Z,2023-11-01T20:07:58Z,will-the-fed-raise-interest-rates-by-0-bps-after-its-november-meeting-23,0 bps increase?,1,True,2023-10-31T00:00:00Z,2023-09-19T15:29:44.45Z,,6.44914590366495E+076,1,ok
902512,fed-interest-rates-november-2023,Fed Interest Rates: November 2023,fed-interest-rates,2023-11-01T00:00:00Z,2023-11-01T20:07:58Z,will-the-fed-raise-interest-rates-by-0-bps-after-its-november-meeting-23,0 bps increase?,1,True,2023-10-31T00:00:00Z,2023-09-19T15:29:44.45Z,,1.03724538365455E+076,1,ok
902512,fed-interest-rates-november-2023,Fed Interest Rates: November 2023,fed-interest-rates,2023-11-01T00:00:00Z,2023-11-01T20:07:58Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-november-meeting-23,25 bps increase?,2,True,2023-10-31T00:00:00Z,2023-09-19T15:29:44.477Z,,2.55374528777821E+076,1,ok
902512,fed-interest-rates-november-2023,Fed Interest Rates: November 2023,fed-interest-rates,2023-11-01T00:00:00Z,2023-11-01T20:07:58Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-november-meeting-23,25 bps increase?,2,True,2023-10-31T00:00:00Z,2023-09-19T15:29:44.477Z,,6.3109331799043E+075,1,ok
902721,fed-interest-rates-december-2023,Fed Interest Rates: December 2023,fed-interest-rates,2023-12-13T00:00:00Z,2023-12-13T21:06:24Z,will-the-fed-raise-interest-rates-by-0-bps-after-its-december-meeting,0 bps increase?,1,True,2023-12-12T00:00:00Z,2023-10-20T21:47:06.334Z,,1.24082300575504E+076,1,ok
902721,fed-interest-rates-december-2023,Fed Interest Rates: December 2023,fed-interest-rates,2023-12-13T00:00:00Z,2023-12-13T21:06:24Z,will-the-fed-raise-interest-rates-by-0-bps-after-its-december-meeting,0 bps increase?,1,True,2023-12-12T00:00:00Z,2023-10-20T21:47:06.334Z,,6.19748118903377E+075,1,ok
902721,fed-interest-rates-december-2023,Fed Interest Rates: December 2023,fed-interest-rates,2023-12-13T00:00:00Z,2023-12-13T21:06:24Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-december-meeting,25 bps increase?,2,True,2023-12-13T00:00:00Z,2023-10-20T21:47:06.364Z,,1.15570981123842E+077,1,ok
902721,fed-interest-rates-december-2023,Fed Interest Rates: December 2023,fed-interest-rates,2023-12-13T00:00:00Z,2023-12-13T21:06:24Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-december-meeting,25 bps increase?,2,True,2023-12-13T00:00:00Z,2023-10-20T21:47:06.364Z,,7.75520408527768E+076,1,ok
903022,fed-interest-rates-january-2024,Fed Interest Rates: January 2024,fed-interest-rates,2024-01-31T00:00:00Z,2024-01-31T21:15:18Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-january-meeting,25 bps decrease?,1,True,2024-01-31T00:00:00Z,2023-12-08T19:08:21.658Z,,7.45632796931578E+075,1,ok
903022,fed-interest-rates-january-2024,Fed Interest Rates: January 2024,fed-interest-rates,2024-01-31T00:00:00Z,2024-01-31T21:15:18Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-january-meeting,25 bps decrease?,1,True,2024-01-31T00:00:00Z,2023-12-08T19:08:21.658Z,,6.12611081541886E+076,1,ok
903022,fed-interest-rates-january-2024,Fed Interest Rates: January 2024,fed-interest-rates,2024-01-31T00:00:00Z,2024-01-31T21:15:18Z,will-the-fed-raise-interest-rates-by-0-bps-after-its-january-meeting,0 bps increase?,2,True,2024-01-31T00:00:00Z,2023-12-08T18:48:13.224Z,,5.91614537395488E+076,1,ok
903022,fed-interest-rates-january-2024,Fed Interest Rates: January 2024,fed-interest-rates,2024-01-31T00:00:00Z,2024-01-31T21:15:18Z,will-the-fed-raise-interest-rates-by-0-bps-after-its-january-meeting,0 bps increase?,2,True,2024-01-31T00:00:00Z,2023-12-08T18:48:13.224Z,,7.31866354102464E+076,1,ok
903022,fed-interest-rates-january-2024,Fed Interest Rates: January 2024,fed-interest-rates,2024-01-31T00:00:00Z,2024-01-31T21:15:18Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-january-meeting,25 bps increase?,3,True,2024-01-31T00:00:00Z,2023-12-08T19:07:20.557Z,,5.18828810364001E+076,1,ok
903022,fed-interest-rates-january-2024,Fed Interest Rates: January 2024,fed-interest-rates,2024-01-31T00:00:00Z,2024-01-31T21:15:18Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-january-meeting,25 bps increase?,3,True,2024-01-31T00:00:00Z,2023-12-08T19:07:20.557Z,,5.25239792173154E+076,1,ok
903377,fed-interest-rates-march-2024,Fed Interest Rates: March 2024,fed-interest-rates,2024-03-20T00:00:00Z,2024-03-21T03:19:35.802584Z,will-the-fed-decrease-interest-rates-by-50-bps-after-its-march-2024-meeting,50+ bps decrease,1,True,2024-03-18T00:00:00Z,2024-01-31T20:13:58.242Z,,1.19265109844676E+076,1,ok
903377,fed-interest-rates-march-2024,Fed Interest Rates: March 2024,fed-interest-rates,2024-03-20T00:00:00Z,2024-03-21T03:19:35.802584Z,will-the-fed-decrease-interest-rates-by-50-bps-after-its-march-2024-meeting,50+ bps decrease,1,True,2024-03-18T00:00:00Z,2024-01-31T20:13:58.242Z,,7.19967254756661E+076,1,ok
903377,fed-interest-rates-march-2024,Fed Interest Rates: March 2024,fed-interest-rates,2024-03-20T00:00:00Z,2024-03-21T03:19:35.802584Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-2024-march-meeting,25 bps decrease,2,True,2024-03-18T00:00:00Z,2024-01-31T20:13:58.429Z,,3.60774210281847E+076,1,ok
903377,fed-interest-rates-march-2024,Fed Interest Rates: March 2024,fed-interest-rates,2024-03-20T00:00:00Z,2024-03-21T03:19:35.802584Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-2024-march-meeting,25 bps decrease,2,True,2024-03-18T00:00:00Z,2024-01-31T20:13:58.429Z,,5.01990431236588E+076,1,ok
903377,fed-interest-rates-march-2024,Fed Interest Rates: March 2024,fed-interest-rates,2024-03-20T00:00:00Z,2024-03-21T03:19:35.802584Z,no-change-in-fed-raise-interest-rates-after-its-2024-march-meeting,No change,3,True,2024-03-18T00:00:00Z,2024-01-31T20:13:58.423Z,,5.17355909248942E+076,1,ok
903377,fed-interest-rates-march-2024,Fed Interest Rates: March 2024,fed-interest-rates,2024-03-20T00:00:00Z,2024-03-21T03:19:35.802584Z,no-change-in-fed-raise-interest-rates-after-its-2024-march-meeting,No change,3,True,2024-03-18T00:00:00Z,2024-01-31T20:13:58.423Z,,3.7677462944075E+076,1,ok
903377,fed-interest-rates-march-2024,Fed Interest Rates: March 2024,fed-interest-rates,2024-03-20T00:00:00Z,2024-03-21T03:19:35.802584Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-2024-march-meeting,25+ bps increase,4,True,2024-03-18T00:00:00Z,2024-01-31T20:17:33.337Z,,1.00647932394525E+077,1,ok
903377,fed-interest-rates-march-2024,Fed Interest Rates: March 2024,fed-interest-rates,2024-03-20T00:00:00Z,2024-03-21T03:19:35.802584Z,will-the-fed-raise-interest-rates-by-25-bps-after-its-2024-march-meeting,25+ bps increase,4,True,2024-03-18T00:00:00Z,2024-01-31T20:17:33.337Z,,7.88093471435477E+076,1,ok
10098,fed-interest-rates-may-2024,Fed Interest Rates: May 2024,,2024-05-01T12:00:00Z,2024-05-01T21:14:06Z,will-the-fed-decrease-interest-rates-by-50-bps-after-its-aprilmay-2024-meeting,50+ bps decrease,0,True,2024-04-30T12:00:00Z,2024-03-20T19:33:08.948528Z,,1.96677688210358E+076,1,ok
10098,fed-interest-rates-may-2024,Fed Interest Rates: May 2024,,2024-05-01T12:00:00Z,2024-05-01T21:14:06Z,will-the-fed-decrease-interest-rates-by-50-bps-after-its-aprilmay-2024-meeting,50+ bps decrease,0,True,2024-04-30T12:00:00Z,2024-03-20T19:33:08.948528Z,,2.14601346414252E+076,1,ok
10098,fed-interest-rates-may-2024,Fed Interest Rates: May 2024,,2024-05-01T12:00:00Z,2024-05-01T21:14:06Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-2024-aprilmay-meeting,25 bps decrease,1,True,2024-04-30T12:00:00Z,2024-03-20T19:31:44.97056Z,,1.15747801363178E+077,1,ok
10098,fed-interest-rates-may-2024,Fed Interest Rates: May 2024,,2024-05-01T12:00:00Z,2024-05-01T21:14:06Z,will-the-fed-decrease-interest-rates-by-25-bps-after-its-2024-aprilmay-meeting,25 bps decrease,1,True,2024-04-30T12:00:00Z,2024-03-20T19:31:44.97056Z,,4.51511824207345E+076,1,ok
10098,fed-interest-rates-may-2024,Fed Interest Rates: May 2024,,2024-05-01T12:00:00Z,2024-05-01T21:14:06Z,no-change-in-fed-raise-interest-rates-after-its-2024-aprilmay-meeting,No Change,2,True,2024-04-30T12:00:00Z,2024-03-20T19:29:35.923659Z,,1.06069101498679E+077,1,ok
10098,fed-interest-rates-may-2024,Fed Interest Rates: May 2024,,2024-05-01T12:00:00Z,2024-05-01T21:14:06Z,no-change-in-fed-raise-interest-rates-after-its-2024-aprilmay-meeting,No Change,2,True,2024-04-30T12:00:00Z,2024-03-20T19:29:35.923659Z,,7.21413766680948E+076,1,ok
