snapshot_ts,ticker,car_63d,car_sign_consistency,car_acceleration,expected_bps,sora_level_t2,reit_index_lag_21d_return,reit_index_lag_63d_return,reit_index_vol_21d,reit_index_vol_63d,reit_index_drawdown_63d,is_A17U,is_AJBU,is_BTOU,is_BUOU,is_C38U,is_CMOU,is_J69U,is_M1GU,is_M44U,is_ME8U,is_N2IU,is_OXMU,is_T82U,y_true
2023-06-09,BUOU,0.0007482779,0.00042674452,0.0019201391,-0.00082896603,4.752008e-05,-0.00072171306,-0.00017512977,-0.00040140073,-0.00029918994,-0.001629717,0.0,0.0,0.0010776437,0.0,0.0,0.00043083707,0.0,0.0,0.0,0.0,0.0,0.0008201694,0.0,0.004513565731254733
2023-06-12,ME8U,0.00021210672,-0.00058022595,0.0018400867,-0.0015335488,0.00040777243,-0.00072171306,-0.00017512977,-0.0004193992,-0.00033985064,-0.0016179087,0.0,0.0,0.0010688005,0.0,0.0,0.0003611352,0.0,0.0,0.0,0.0,0.0,0.0007562745,0.0,-0.0037175650528400266
2023-06-13,ME8U,-0.00020234757,-0.00058022595,0.001708014,-0.0032110875,0.00040777243,-0.00016524388,-0.00016112752,-0.0003405298,-0.00031797765,-0.0013968055,0.0,0.0,0.0021670477,0.0,0.0,0.00034841255,0.0,0.0,0.0,0.0,0.0,0.0007562745,0.0,0.004714537400631675
2023-06-20,N2IU,-0.0006723596,-0.00058022595,0.0019263006,-0.0041162474,0.00017490807,0.0009773951,-0.00020248062,4.18578e-05,-0.00036375306,-0.0010749442,0.0,0.0,0.002191955,0.0,0.0,-0.00022304518,0.0,0.0,0.0,0.0,0.0,0.00077566144,0.0,-0.01076067844257327
2023-06-20,T82U,-0.00017684534,-0.00042999396,0.000808452,-0.0041162474,0.000194292,0.0007840525,-0.00020248062,4.18578e-05,-0.00019017582,-0.001069573,0.0,0.0,0.002191955,0.0,0.0,5.9209146e-05,0.0,0.0,0.0,0.0,0.0,0.00077566144,0.0,-0.016891711256529298
2023-06-27,A17U,0.0010076101,0.00042674452,0.00123494,-0.0029771763,-8.120494e-05,-0.00025759952,-0.00017512977,5.9856276e-05,-0.00030421795,-0.0015790559,0.0,0.0,0.002191955,0.0,0.0,0.00046008918,0.0,0.0,0.0,0.0,0.0,0.0008201694,0.0,0.0013683707453931854
2023-06-28,CMOU,-0.0007201692,2.0303574e-05,0.0069994093,-0.0058552395,-0.0005023292,0.0032983243,-0.0002597491,-0.00022182932,-2.7332437e-05,0.000450766,0.0,0.0,0.0021896495,0.0,0.0,0.0016355275,0.0,0.0,0.0,0.0,0.0,0.00076963485,0.0,0.09469171519612371
2023-06-30,CMOU,0.0017696106,-0.00012992843,1.958659e-05,-0.0058552395,0.00017273297,0.0005742718,-0.0002597491,-0.00022182932,-0.00010526618,0.0004453946,0.0,0.0,0.0021896495,0.0,0.0,-0.0017944768,0.0,0.0,0.0,0.0,0.0,0.00076963485,0.0,0.03583164770118731
2023-06-30,T82U,0.00014198925,-0.00042999396,0.0016744895,-0.0040950207,-4.129256e-05,0.00013083621,-0.00016522847,-0.00022182932,-9.453231e-05,-0.001256079,0.0,0.0,0.002191955,0.0,0.0,5.9209146e-05,0.0,0.0,0.0,0.0,0.0,0.00077566144,0.0,-0.012690541878172285
2023-07-10,AJBU,0.0009358122,0.00042674452,0.0038631451,-0.003223549,-0.0028545982,0.0013832597,0.0019516693,-0.0013136901,-0.00040365264,-0.0015761927,0.0,0.0,0.0027573463,0.0,0.0,0.00019037479,0.0,0.0,0.0,0.0,0.0,0.0008332312,0.0,0.024683388911037434
2023-07-11,A17U,0.0010792773,0.00042674452,0.0015672394,-0.0036036766,-4.129256e-05,0.0008231918,-0.00016522847,-0.0013136901,-0.0004770562,-0.0014670237,0.0,0.0,0.0027485031,0.0,0.0,0.00041676004,0.0,0.0,0.0,0.0,0.0,0.0008332312,0.0,0.005297102286878776
2023-07-12,OXMU,-0.015756246,5.6268633e-05,-0.04306943,-0.031406157,0.0011569994,7.52149e-05,-0.00032130542,-0.020627255,-0.012379415,-0.0021196483,0.0,0.0,0.0021235612,0.0,0.0,3.938403e-06,0.0,0.0,0.0,0.0,0.0,-0.00953186,0.0,-0.21728618265838334
2023-07-19,T82U,-0.00027251247,-0.0004889032,0.000808452,-0.004087732,0.00039303483,0.0007840525,-0.0004297387,4.18578e-05,-0.00023877317,-0.0008395561,0.0,0.0,0.002191955,0.0,0.0,3.2365933e-05,0.0,0.0,0.0,0.0,0.0,0.00077566144,0.0,-0.023788760166314687
2023-07-20,C38U,0.00023113877,0.00043149345,0.0022912752,-0.002727121,0.00078438025,0.001551482,-0.0004297387,9.1074326e-05,-0.0004123504,0.0007436127,0.0,0.0,0.0014712979,0.0,0.0,-0.00011382892,0.0,0.0,0.0,0.0,0.0,-0.00019655866,0.0,0.025387460084022012
2023-07-25,BUOU,3.307707e-05,0.00043533347,0.0007666076,-0.0030629323,-4.129256e-05,-0.0006827603,-0.00017689803,9.1074326e-05,-0.00040490786,0.0011555422,0.0,0.0,0.0022007981,0.0,0.0,0.00015681298,0.0,0.0,0.0,0.0,0.0,0.00020627776,0.0,-0.01116322800999902
2023-07-26,M1GU,-0.0013437815,-0.00068676966,0.0015566826,-0.0037389998,0.00037365092,-1.262248e-05,-0.00040415608,7.307583e-05,-0.00050055137,0.0010522179,0.0,0.0,0.002191955,0.0,0.0,1.6910562e-06,0.0,0.0,0.0,0.0,0.0,0.00014238278,0.0,-0.05125314853154089
2023-08-10,BTOU,-0.009466658,-0.0012317784,-0.032359496,-0.009775099,-0.001554425,0.008643287,-0.001969974,-0.0039451644,-0.022777114,-0.00816571,0.0,0.0,-0.012898667,0.0,0.0,-0.00031740477,0.0,0.0,0.0,0.0,0.0,0.0004835829,0.0,-0.24746933676284508
2023-08-15,ME8U,0.0012285771,-0.00049774087,0.0014123075,-0.0015033901,-0.0028931946,-0.0004303565,0.0019527216,-5.1085295e-05,-0.001174989,-0.0016208615,0.0,0.0,0.00104402,0.0,0.0,0.00039038731,0.0,0.0,0.0,0.0,0.0,0.0007562745,0.0,0.030375170246791088
2023-08-17,CMOU,0.0011296306,0.00013800302,0.004213045,-0.0036602735,0.00032715645,-0.0019967037,-0.0010182136,-3.3086817e-05,-0.0013027414,-0.0039087436,0.0,0.0,0.0010528633,0.0,0.0,-0.005836507,0.0,0.0,0.0,0.0,0.0,0.00047570682,0.0,-0.21799947281991472
2023-08-28,J69U,0.0014451566,0.0005092296,0.0039888797,-0.0011504197,0.00033505465,0.0009482051,-0.00040133554,-3.3086817e-05,-0.00048079487,-0.0016326696,0.0,0.0,0.0010528633,0.0,0.0,0.00046008918,0.0,0.0,0.0,0.0,0.0,0.0008201694,0.0,0.014821101145081493
2023-08-28,ME8U,0.0011396814,-0.00049774087,0.0039888797,-0.0018550025,0.00033505465,0.0009482051,-0.00040133554,-5.1085295e-05,-0.00048079487,-0.0016208615,0.0,0.0,0.0010528633,0.0,0.0,0.00039038731,0.0,0.0,0.0,0.0,0.0,0.0007562745,0.0,0.03164632203563678
2023-08-29,AJBU,0.0014427919,0.0005092296,0.0023453205,-0.0011789349,0.0001284136,-0.001106783,-0.00017407746,-3.3086817e-05,-0.0011888576,-0.0016326696,0.0,0.0,0.0010528633,0.0,0.0,0.00043083707,0.0,0.0,0.0,0.0,0.0,0.0008201694,0.0,0.015161190611044498
2023-09-04,C38U,0.0012607323,-0.00049774087,0.0006226094,-0.0014562786,8.365183e-06,0.0003328268,-0.00016522847,-0.0004258201,-0.0012251388,-0.0012740104,0.0,0.0,0.0010688005,0.0,0.0,0.00011302682,0.0,0.0,0.0,0.0,0.0,0.0007625997,0.0,0.007273042810201646
2023-09-04,N2IU,0.000803163,-0.00048562343,0.0013491558,-0.0014562786,4.752008e-05,0.00015133983,-0.00016522847,-0.0004258201,-0.0011896763,-0.0012726041,0.0,0.0,0.0010688005,0.0,0.0,7.105207e-05,0.0,0.0,0.0,0.0,0.0,0.0007625997,0.0,0.008916632535884365
2023-09-06,M44U,0.0018938265,0.0005092296,0.0014983921,-0.00075169594,-8.120494e-05,-0.0010274386,-0.00016522847,-0.00040782162,-0.001195903,-0.0012858186,0.0,0.0,0.0010776437,0.0,0.0,0.00018272869,0.0,0.0,0.0,0.0,0.0,0.0008264946,0.0,0.025443533122329515
2023-09-12,ME8U,0.0014520969,2.6609014e-05,0.0014993177,0.0018019669,0.0009591501,-0.0014665609,-0.00013793769,-0.00040050482,-0.0012365639,-0.0012998773,0.0,0.0,0.00032546115,0.0,0.0,0.00010446005,0.0,0.0,0.0,0.0,0.0,-0.0003348142,0.0,0.013911367763945992
2023-09-15,A17U,0.0009277457,-5.5876066e-05,0.0001988485,0.002051859,0.00063881016,0.0011244928,-0.00013793769,-0.00038806224,-0.00036375306,-0.001278498,0.0,0.0,0.00032546115,0.0,0.0,6.113091e-05,0.0,0.0,0.0,0.0,0.0,-0.00028214496,0.0,0.014034680463743836
2023-09-26,BTOU,0.07923453,0.0026296745,0.0037207247,0.007760835,-0.0017088448,0.008259956,-0.006664861,-0.005228786,0.0057690185,-0.00048962515,0.0,0.0,0.002484351,0.0,0.0,0.00031906436,0.0,0.0,0.0,0.0,0.0,0.00056985405,0.0,0.23926296260329175
2023-09-26,M44U,0.00052040274,0.00042674452,-0.00010893399,-0.0012109133,8.365183e-06,0.00038098835,-0.00019837967,-6.7661065e-05,-0.00021593722,-0.00058369467,0.0,0.0,0.0010503188,0.0,0.0,0.00046008918,0.0,0.0,0.0,0.0,0.0,0.0008201694,0.0,-0.022357376655451074
2023-09-26,T82U,-0.00021419661,-0.00042999396,-9.266356e-05,-0.0019154961,8.365183e-06,0.00047731126,-0.00019837967,-8.565954e-05,-4.2359996e-05,-0.00056651514,0.0,0.0,0.0010414756,0.0,0.0,0.00038658074,0.0,0.0,0.0,0.0,0.0,0.0007562745,0.0,-0.014915746420979075
2023-10-05,CMOU,0.00014970485,-0.004666677,-0.0013439832,-0.0047981264,0.00080923515,-0.0008190579,-0.0003848304,-0.0045587462,-0.00075623015,-0.002374973,0.0,0.0,0.00023895671,0.0,0.0,-0.0041829543,0.0,0.0,0.0,0.0,0.0,0.0003501668,0.0,0.014760437592157612
2023-10-05,T82U,-0.0002249109,-0.00042999396,-9.1046295e-06,-0.0018216353,0.00032715645,-0.0002513753,-0.00013384005,-9.168124e-05,-0.00017750147,8.2561106e-05,0.0,0.0,0.000929065,0.0,0.0,0.00034841255,0.0,0.0,0.0,0.0,0.0,0.0007562745,0.0,0.01230295605562301
2023-10-17,BTOU,0.0552164,-0.0005919705,-0.028817741,0.021996316,0.00038405793,0.005956406,-0.00067770854,-0.0042235567,-0.028269682,0.005627604,0.0,0.0,-0.002291262,0.0,0.0,6.2608575e-05,0.0,0.0,0.0,0.0,0.0,-0.0002638524,0.0,0.0159827027105659
2023-10-17,J69U,0.0007726201,2.6609014e-05,0.00035240204,0.0015682641,0.0007276228,-0.0012156483,9.053456e-05,-0.00019195762,-0.0012945145,0.00023935767,0.0,0.0,0.0007614586,0.0,0.0,0.00011457171,0.0,0.0,0.0,0.0,0.0,-0.00033641027,0.0,0.019925364818795296
2023-10-18,M44U,-0.0015063168,-0.0002723808,0.0003725703,-0.0015972047,4.752008e-05,-0.00067043793,0.0011124429,-0.0006834727,-0.0011536839,0.0029703479,0.0,0.0,0.0014944564,0.0,0.0,0.00043083707,0.0,0.0,0.0,0.0,0.0,0.000850634,0.0,9.372892157480384e-06
2023-10-23,C38U,-0.005585964,-0.002390179,-0.0005367984,0.0018708074,0.0006487985,-0.00012831247,0.0039235647,-0.0012960508,-0.0010632719,0.0038352998,0.0,0.0,0.0007614586,0.0,0.0,0.00014382383,0.0,0.0,0.0,0.0,0.0,-0.00029206325,0.0,0.013299690602778053
2023-10-23,CMOU,-0.0037116124,0.002593949,-0.014112664,0.0097574545,-0.00028319337,0.0040687425,0.018354733,-0.008543312,-0.008865695,0.008386356,0.0,0.0,0.00061391323,0.0,0.0,-0.0014167551,0.0,0.0,0.0,0.0,0.0,-0.00044247296,0.0,0.12304481118746072
2023-10-24,M44U,-0.006646051,-0.0067280643,-0.0019410928,0.0023672325,0.0010482058,-0.00095954246,0.0039235647,0.0029542525,0.00041074175,0.005697566,0.0,0.0,-0.00031256897,0.0,0.0,0.00011457171,0.0,0.0,0.0,0.0,0.0,-0.00064565276,0.0,-0.008970481387373247
2023-11-03,M1GU,-0.002173774,0.0004954939,-0.0024238173,-0.0010423157,0.000194292,0.00035148175,0.00013998679,0.0025020624,0.0016490559,-0.00015052722,0.0,0.0,0.00043636598,0.0,0.0,0.00040627152,0.0,0.0,0.0,0.0,0.0,-7.288487e-05,0.0,-0.007863019444917884
2023-11-06,M1GU,-0.0018124667,-7.859775e-06,-0.0018098417,0.0019572226,0.0008743947,0.0011099072,0.00020131397,0.0024068588,0.001558081,-0.001459366,0.0,0.0,0.00012902383,0.0,0.0,9.000615e-05,0.0,0.0,0.0,0.0,0.0,-0.0011767101,0.0,-0.018022967508296017
2023-11-06,N2IU,-0.0021116391,0.00012974418,-0.0020906404,0.002330154,0.0008743947,0.0011326168,0.00020131397,0.0024306306,0.0017963432,-0.0016557275,0.0,0.0,0.00012902383,0.0,0.0,8.011386e-05,0.0,0.0,0.0,0.0,0.0,-0.001185764,0.0,-0.0032201644686052078
2023-11-10,AJBU,-0.0019195053,-7.859775e-06,0.0031928318,0.0015960103,0.0009752812,-0.00042080513,0.0024787828,0.0025610984,0.0014705451,-0.00097551325,0.0,0.0,-0.00040573705,0.0,0.0,0.00010184907,0.0,0.0,0.0,0.0,0.0,-0.00134463,0.0,0.029787959162528833
2023-11-20,ME8U,-0.00050779595,-7.859775e-06,0.0018182279,0.0008867782,0.0008148796,0.0012498948,-7.452906e-05,0.0006268591,0.0008881386,-0.0010162881,0.0,0.0,0.0010889801,0.0,0.0,8.632509e-05,0.0,0.0,0.0,0.0,0.0,-0.0011830793,0.0,0.010239305606268826
2023-11-24,J69U,-0.0009921993,-3.1108548e-06,3.8227656e-05,0.0008867782,0.0008148796,0.0012498948,-7.452906e-05,0.0024068588,0.00097025133,-0.0005919031,0.0,0.0,0.0010889801,0.0,0.0,5.948187e-05,0.0,0.0,0.0,0.0,0.0,-0.0011830793,0.0,-0.0018722983923877279
2023-11-27,OXMU,-0.046900228,0.0039757323,-0.08725094,0.01112452,-0.00010180489,-0.0013714196,-0.0005579118,0.023055775,-0.0074012266,-0.012048371,0.0,0.0,0.009150575,0.0,0.0,-0.0025699767,0.0,0.0,0.0,0.0,0.0,0.015056139,0.0,-0.0018484426946801281
2023-11-30,BTOU,-0.00016583446,0.000117626725,-0.0014842454,0.011784054,0.0034779774,0.0004667517,-0.00058413227,0.000900534,0.014656821,-0.0029616065,0.0,0.0,-0.00084949617,0.0,0.0,1.7490358e-05,0.0,0.0,0.0,0.0,0.0,-0.0010518616,0.0,0.3891439265368753
2023-12-07,OXMU,-0.02014863,-0.00023400472,-0.0013234429,0.015746877,0.0003652551,0.00024215602,0.0006232083,0.012115221,-0.011547346,0.011144335,0.0,0.0,0.0012205389,0.0,0.0,-0.0025652312,0.0,0.0,0.0,0.0,0.0,0.013594735,0.0,0.329325230597177
2023-12-12,M1GU,-0.002332911,7.291628e-07,-0.0023105652,0.0010946535,0.0011319554,0.00043965044,7.888311e-05,0.002374983,0.0012349163,0.000987917,0.0,0.0,0.0010889801,0.0,0.0,7.854434e-05,0.0,0.0,0.0,0.0,0.0,-0.002002446,0.0,-0.04784774467067525
2023-12-12,T82U,-0.0027261332,2.320046e-05,-0.0019494477,0.0014675849,0.0011319554,0.0003668908,7.888311e-05,0.0023987545,0.0012703789,0.0006764226,0.0,0.0,0.0010801369,0.0,0.0,5.8163518e-05,0.0,0.0,0.0,0.0,0.0,-0.0020114998,0.0,0.027884965191278643
2023-12-21,AJBU,0.004891953,2.320046e-05,0.0014558263,0.0018268,0.0020429287,0.00041864655,-0.00091714185,0.0033954587,0.010354453,-0.0041416036,0.0,0.0,0.0010743535,0.0,0.0,-8.42844e-05,0.0,0.0,0.0,0.0,0.0,-0.0008560363,0.0,-0.013530078623170586
