time,open,high,low,close,Volume
1510189200,0.845574,0.845574,0.831402,0.84085,16273080
1510275600,0.84085,0.850297,0.84085,0.845574,5389431
1510534800,0.850297,0.855021,0.845574,0.850297,4451218
1510621200,0.850297,0.855021,0.850297,0.855021,3647111
1510707600,0.855021,0.859745,0.850297,0.859745,3259612
1510794000,0.859745,0.859745,0.855021,0.859745,1245481
1510880400,0.859745,0.859745,0.855021,0.859745,975470
1511139600,0.859745,0.859745,0.850297,0.859745,4100235
1511226000,0.855021,0.859745,0.855021,0.859745,1111587
1511312400,0.855021,0.855021,0.850297,0.855021,1346034
1511398800,0.855021,0.855021,0.850297,0.850297,574740
1511485200,0.850297,0.855021,0.850297,0.850297,3056918
1511744400,0.850297,0.850297,0.845574,0.845574,686936
1511830800,0.850297,0.850297,0.845574,0.850297,389299
1511917200,0.850297,0.850297,0.845574,0.845574,1171072
1512003600,0.850297,0.850297,0.845574,0.850297,477150
1512090000,0.850297,0.850297,0.845574,0.845574,691910
1512349200,0.850297,0.850297,0.845574,0.845574,257098
1512435600,0.855021,0.855021,0.850297,0.855021,516842
1512522000,0.850297,0.855021,0.845574,0.855021,2050646
1512608400,0.855021,0.855021,0.850297,0.850297,1012198
1512694800,0.845574,0.850297,0.845574,0.850297,341456
1512954000,0.850297,0.850297,0.845574,0.845574,569765
1513040400,0.850297,0.850297,0.845574,0.845574,76632
1513126800,0.845574,0.850297,0.84085,0.84085,2453176
1513213200,0.845574,0.845574,0.84085,0.845574,2258633
1513299600,0.845574,0.850297,0.84085,0.845574,3718345
1513558800,0.850297,0.850297,0.84085,0.845574,1648011
1513645200,0.845574,0.850297,0.845574,0.850297,152417
1513731600,0.845574,0.850297,0.84085,0.845574,721335
1513818000,0.850297,0.850297,0.84085,0.850297,1276706
1513904400,0.845574,0.850297,0.84085,0.845574,842211
1514250000,0.845574,0.850297,0.845574,0.845574,46042
1514336400,0.850297,0.850297,0.845574,0.845574,92191
1514422800,0.850297,0.855021,0.845574,0.855021,3021777
1514509200,0.850297,0.855021,0.845574,0.855021,416501
1514854800,0.850297,0.859745,0.850297,0.859745,425815
1514941200,0.859745,0.859745,0.850297,0.855021,678997
1515027600,0.855021,0.855021,0.850297,0.855021,446773
1515114000,0.855021,0.859745,0.855021,0.859745,1028393
1515373200,0.859745,0.859745,0.855021,0.859745,942129
1515459600,0.859745,0.859745,0.855021,0.855021,1656690
1515546000,0.855021,0.855021,0.850297,0.855021,269799
1515632400,0.855021,0.859745,0.855021,0.855021,819771
1515718800,0.855021,0.855021,0.855021,0.855021,451112
1515978000,0.855021,0.864469,0.855021,0.859745,1090100
1516064400,0.859745,0.864469,0.859745,0.859745,1378952
1516150800,0.859745,0.859745,0.859745,0.859745,276256
1516237200,0.864469,0.864469,0.859745,0.864469,2641793
1516323600,0.864469,0.864469,0.859745,0.864469,1407954
1516582800,0.864469,0.864469,0.864469,0.864469,659733
1516669200,0.864469,0.869193,0.859745,0.859745,950173
1516755600,0.859745,0.864469,0.859745,0.864469,440104
1516842000,0.864469,0.869193,0.859745,0.864469,2827128
1516928400,0.864469,0.869193,0.864469,0.869193,865708
1517187600,0.869193,0.869193,0.864469,0.864469,1299780
1517274000,0.869193,0.869193,0.864469,0.864469,2084411
1517360400,0.869193,0.869193,0.864469,0.864469,508269
1517446800,0.859745,0.869193,0.859745,0.869193,1594242
1517533200,0.864469,0.869193,0.859745,0.864469,790346
1517792400,0.859745,0.859745,0.850297,0.855021,1310470
1517878800,0.84085,0.845574,0.812507,0.831402,5377576
1517965200,0.84085,0.850297,0.831402,0.84085,1207483
1518051600,0.84085,0.84085,0.831402,0.84085,228096
1518138000,0.831402,0.836126,0.826678,0.831402,449525
1518397200,0.831402,0.836126,0.826678,0.836126,802413
1518483600,0.836126,0.836126,0.81723,0.836126,2188245
1518570000,0.831402,0.84085,0.826678,0.836126,225556
1518656400,0.836126,0.836126,0.831402,0.831402,93355
1519002000,0.836126,0.84085,0.831402,0.831402,191262
1519088400,0.836126,0.836126,0.831402,0.836126,60120
1519174800,0.836126,0.84085,0.831402,0.836126,293403
