snapshot_ts,sora_term_spread_t2,expected_bps,p_no_change,margin_over_second,days_to_next_fomc,p_no_change_missing,margin_over_second_missing,expected_bps_minus_sora_90d,sora_curve_steepness,sora_lag_21d_diff,sora_lag_63d_diff,sora_lag_10d_diff,sora_lag_5d_diff,sora_realized_vol_21d,sora_realized_vol_63d,sora_below_63d_peak,sora_dist_from_63d_ma,sora_accel_21d
2025-02-25,0.0030818698,0.0016500155,0.0,-0.005601122,0.0011194542,0.0,0.0,0.00015298661,0.0022388499,0.032570176,0.0023448307,0.007444043,0.016783787,-0.037989236,-0.012888644,-0.0037150204,0.0058973106,0.055966806
2025-02-26,0.0030818698,0.0016500155,0.0,-0.005601122,0.0011194542,0.0,0.0,0.00015298661,0.0022388499,0.032570176,0.0023448307,0.007444043,0.016783787,-0.037989236,-0.012888644,-0.004042919,0.0058973106,0.056294702
2025-02-27,0.003354595,0.0015279046,0.0,-0.003929464,0.0043379557,0.0,0.0,0.00015298661,0.0023862761,0.034616344,0.0017290504,-0.045467276,-0.013790386,-0.028115876,-0.012888644,-0.0050401883,0.0029079732,-0.0006293552
2025-02-28,0.0030818698,0.0013866919,0.0,-0.005601122,-0.0039168918,0.0,0.0,0.00015298661,0.0022388499,0.03455471,0.0029003003,-0.0063828523,0.003071709,-0.03735719,-0.012888644,-0.00505286,0.006795589,0.060381256
2025-03-03,0.003405069,0.00066514924,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0023862761,0.036575496,0.0029003003,-0.004785801,0.019252064,-0.0061165425,-0.0133452695,-0.0019523099,0.014907907,-0.00014153279
2025-03-04,0.0030818698,0.0015256297,0.0,-0.0038748626,-0.0014830346,0.0,0.0,0.00015298661,0.0024721122,0.034334086,0.0020619805,0.029639719,0.017958416,-0.01964942,-0.0133452695,0.0003324999,0.013719625,0.056587737
2025-03-05,0.003405069,0.0017571949,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0026195385,0.034334086,0.0020619805,0.029485073,0.019097958,-0.0057323477,-0.0133452695,-0.0019523099,0.014356639,-0.007169761
2025-03-06,0.004656397,0.0030690911,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0029750888,-0.015970277,0.0031816603,0.009991599,0.019716436,-0.004861503,-0.011774119,-0.0019523099,0.007831208,-0.0077583715
2025-03-07,0.003405069,0.0017571949,0.0,-0.0007748484,-0.0014830346,0.0,0.0,0.00015298661,0.0026195385,0.034334086,0.0020619805,0.029485073,0.019097958,-0.008109769,-0.0133452695,-0.0019523099,0.019865708,-0.007169761
2025-03-10,0.003405069,0.0017571949,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0026195385,0.034334086,0.0020619805,0.029485073,0.019097958,-0.006681413,-0.0133452695,-0.0019523099,0.019865708,-0.007169761
2025-03-11,0.003405069,0.00024956983,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0022538106,0.034334086,0.0013420654,0.08379545,0.01978213,-0.006681413,-0.013799939,-0.0019523099,0.01929662,-0.007169761
2025-03-12,0.003405069,0.00024956983,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0022538106,0.034334086,0.0013420654,0.08379545,0.01978213,-0.006681413,-0.013799939,-0.0019523099,0.019885229,-0.0077583715
2025-03-13,0.003405069,0.00024956983,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0022538106,0.034334086,0.0013420654,0.08379545,0.01978213,-0.0057323477,-0.013799939,-0.0019523099,0.01437616,-0.0077583715
2025-03-14,0.0042184973,0.0090675615,0.0,-0.0022032047,-0.004944647,0.0,0.0,0.00015298661,0.0029750888,0.0015225422,0.0023448307,0.009187228,-0.018253691,-0.008805179,-0.011774119,0.0018496397,0.00975608,-0.008128424
2025-03-17,0.0042184973,0.041954696,0.0,-0.0022032047,-0.004944647,0.0,0.0,0.00015298661,0.0030575509,0.0008182879,0.0023448307,0.010317792,-0.01801786,-0.008336757,-0.011774119,0.0018496397,0.009811249,-0.008128424
2025-03-18,0.004564371,0.04230058,0.0,-0.0022032047,-0.006358523,0.0,0.0,0.00015298661,0.0030575509,-0.017389458,0.0025658812,-0.04949535,-0.0761974,-0.011645913,-0.011313237,-0.0053839143,0.0061877323,-0.008027647
2025-03-19,0.0041769454,0.041954696,0.0,-0.0022032047,-0.006358523,0.0,0.0,0.00015298661,0.0030575509,0.0020188277,0.0017290504,-0.043580797,-0.0765682,-0.01246145,-0.011313237,-0.0053839143,0.005599122,-0.0074390364
2025-03-20,0.004564371,-0.016699255,0.0,-0.00022336995,0.005986818,0.0,0.0,0.00015298661,0.0029750888,-0.016278433,0.0025658812,-0.04636478,-0.04160903,-0.011878397,-0.011313237,-0.0060260347,0.0028390668,-0.0073798015
2025-03-21,0.004564371,-0.01542839,0.0,-0.00022336995,0.006566233,0.0,0.0,0.00015298661,0.0029750888,-0.016428897,0.0028076014,-0.06645723,-0.04123823,-0.01602146,-0.011147227,-0.0073159826,-0.014183344,-0.00714873
2025-03-24,0.005687562,-0.010399165,0.0,-0.0010351689,0.006566233,0.0,0.0,0.0021620907,0.0030166502,-0.051024616,0.005774539,-0.12870567,-0.11762894,-0.02696088,-0.012926156,-0.0073159826,-0.013886215,-0.007501306
2025-03-25,0.005687562,-0.0074010696,0.0,-0.0015866474,0.006566233,0.0,0.0,0.0021620907,0.0029348636,-0.1680161,0.005774539,-0.12870567,-0.11762894,-0.024701811,-0.012883052,-0.02396034,-0.013886215,-0.0072602937
2025-03-26,0.005687562,-0.0074010696,0.0,-0.0015866474,0.006566233,0.0,0.0,0.0021620907,0.0029348636,-0.1680161,0.010228327,-0.12870567,-0.11762894,-0.026072282,-0.012199052,-0.02396034,-0.028028077,-0.010537457
2025-03-27,0.004656397,-0.016345581,0.0,0.00042526308,0.0014040497,0.0,0.0,0.00015298661,0.0029750888,-0.015450312,0.0023963598,-0.026155552,0.018339159,-0.022010516,-0.011317493,-0.0042188587,0.0028511554,-0.008060576
2025-03-28,0.003405069,-0.013892047,0.0,0.00042526308,0.0014040497,0.0,0.0,0.00015298661,-0.0052301437,0.032313295,0.0020619805,0.025390858,0.016736625,-0.026606988,-0.012888644,-0.0012470532,0.01705827,-0.0077360794
2025-04-01,0.003405069,-0.0132892225,0.0,0.00042526308,0.0014040497,0.0,0.0,0.00015298661,0.0022538106,0.032313295,0.0013420654,0.08554029,0.017420799,-0.02597222,-0.013343314,-0.0012470532,0.024170699,-0.008324689
2025-04-02,0.0042689713,-0.015599415,0.0,0.00042526308,0.0014040497,0.0,0.0,0.00015298661,0.003208351,0.0016253613,0.0036103423,0.030755145,0.017119274,-0.02392472,-0.011317493,-0.0012470532,0.0050311484,-0.008324689
2025-04-03,0.0042689713,-0.015599415,0.0,0.0019551497,0.0014040497,0.0,0.0,0.00015298661,0.003208351,0.0013895299,0.0053228536,0.02898134,0.017355105,-0.025316488,-0.011317493,-0.0012470532,0.0054237996,-0.008324689
2025-04-04,0.004656397,-0.015253535,0.0,0.0019551497,0.0014040497,0.0,0.0,0.00015298661,0.003208351,-0.015399034,0.004447173,0.030047856,0.018339159,-0.023894804,-0.011317493,-0.0024952164,0.0050311484,-0.008060576
2025-04-07,0.0044861566,-0.013549428,0.0,0.0019551497,0.006566233,0.0,0.0,0.00015298661,0.0030166502,-0.01954723,0.0054868152,0.010521519,-0.11762894,-0.03174214,-0.011107603,-0.0062177666,-0.013871115,-0.007904371
2025-04-08,0.004564371,-0.014354182,0.0,0.0019551497,0.005986818,0.0,0.0,0.00015298661,0.0028426235,-0.01661546,0.00044847265,0.08289556,-0.08796178,-0.030059192,-0.0113112815,-0.004881654,0.0016971698,-0.007904371
2025-04-09,0.004656397,-0.014914032,0.0,0.0019551497,0.0036953376,0.0,0.0,0.00015298661,0.0028426235,-0.015769834,0.00044847265,0.08646868,0.0037146425,-0.024272693,-0.011772163,-0.0024952164,0.0013895172,-0.008507894
2025-04-10,0.004656397,-0.014650708,0.0,0.00018425117,0.0014040497,0.0,0.0,0.00015298661,0.0028426235,-0.015769834,0.002178896,0.0866068,0.019394128,-0.022503033,-0.011772163,-0.0024952164,0.0060104197,-0.007819564
2025-04-11,0.004656397,-0.016345581,0.0,0.0019551497,0.0014040497,0.0,0.0,0.00015298661,0.0029750888,-0.015512954,0.0031816603,0.009487866,0.018709958,-0.024279002,-0.011317493,-0.0024952164,0.006767411,-0.008060576
2025-04-14,0.004656397,-0.016345581,0.0,0.0018170313,0.0011194542,0.0,0.0,0.00015298661,0.0029750888,-0.015450312,0.0042963047,-0.0472367,0.018339159,-0.025285456,-0.011317493,-0.002608728,0.0076551056,-0.008433661
2025-04-15,0.0042689713,-0.016691461,0.0,0.00042526308,0.0011194542,0.0,0.0,0.00015298661,0.0029750888,0.0039129066,0.0017290504,-0.060839314,0.018339159,-0.027537724,-0.011317493,-0.0025625636,0.0023544878,-0.007845052
2025-04-16,0.0042689713,-0.016691461,0.0,0.00042526308,0.0011194542,0.0,0.0,0.00015298661,0.0029750888,0.0036309427,0.0029003003,-0.005267422,0.018339159,-0.024024319,-0.011317493,-0.0024952164,0.006542167,-0.007471966
2025-04-17,0.003405069,-0.017533092,0.0,-0.0001262154,0.0011194542,0.0,0.0,0.00015298661,0.0023862761,0.032570176,0.0023448307,0.008559472,0.016736625,-0.02639612,-0.012888644,-0.0012470532,0.006000156,-0.0074950666
2025-04-21,0.003405069,0.0029736264,0.0,-0.0001262154,-0.0014830346,0.0,0.0,0.00015298661,0.0026195385,0.032313295,0.0020619805,0.029485073,0.019097958,-0.026011925,-0.012888644,-0.0009214408,0.0067902305,-0.0074950666
2025-04-22,0.003405069,0.0014660017,0.0,-0.0001262154,-0.0014830346,0.0,0.0,0.00015298661,0.0022538106,0.032313295,0.0028904271,0.08379545,0.01978213,-0.026011925,-0.013343314,-0.0009214408,0.00467278,-0.0074950666
2025-04-23,0.003405069,0.0029736264,0.0,-0.0001262154,-0.0014830346,0.0,0.0,0.00015298661,0.0026195385,0.032313295,0.0053228536,0.029601082,0.019252064,-0.026011925,-0.012888644,-0.0009214408,0.0056345207,-0.00046683848
2025-04-24,0.0030818698,0.0027420614,0.0,-0.0017978733,-0.0014830346,0.0,0.0,0.00015298661,0.0024721122,0.032313295,0.0020619805,0.028004032,0.017958416,-0.037372205,-0.012888644,0.001035471,0.0061532166,0.059147116
2025-04-25,0.0030818698,0.0027420614,0.0,-0.0017978733,-0.0014830346,0.0,0.0,0.00015298661,0.0024721122,0.032313295,0.0020619805,0.028004032,0.017958416,-0.037372205,-0.012888644,0.001035471,0.0061532166,0.059147116
2025-04-28,0.0030818698,-0.017764656,0.0,-0.0017978733,-0.0014830346,0.0,0.0,0.00015298661,0.0022388499,0.032570176,0.0023448307,0.00707843,0.017755764,-0.037756402,-0.012888644,0.0007098585,0.0058069495,0.059147116
2025-04-29,0.003405069,0.00188158,0.0,-0.0007748484,-0.0014830346,0.0,0.0,0.00015298661,0.0023862761,0.034590967,0.0023448307,0.008925086,0.019097958,-0.007544899,-0.0133452695,-0.0019523099,0.007063955,-0.007169761
2025-04-30,0.004656397,0.0030690911,0.0,-0.0007748484,-0.0014830346,0.0,0.0,0.00015298661,0.0029750888,-0.015970277,0.0031816603,0.009991599,0.019716436,-0.00854337,-0.011774119,-0.0019523099,0.007831208,-0.0077583715
2025-05-02,0.004656397,0.0028057676,0.0,-0.0022032047,-0.0039168918,0.0,0.0,0.00015298661,0.0029750888,-0.016710863,0.0020067065,-0.006189618,0.00066665735,-0.005769258,-0.011774119,-0.005240624,0.003573673,-0.0076250685
2025-05-05,0.004605923,0.0027154163,0.0,-0.0022032047,-0.004944647,0.0,0.0,0.00015298661,0.0029750888,-0.016340064,0.0020067065,-0.006189618,-0.017847445,-0.05168954,-0.015263662,-0.00558691,0.0036805302,-0.007547803
2025-05-06,0.004656397,0.0030690911,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0029750888,-0.016340064,0.0020067065,-0.006189618,0.020700488,-0.050113093,-0.015263662,-0.005240624,0.0034825688,-0.0071777506
2025-05-07,0.003405069,0.00188158,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0023862761,0.034590967,0.0023448307,0.008925086,0.020082008,-0.053091776,-0.01683481,-0.0032004735,0.007063955,-0.0069056484
2025-05-08,0.003405069,-0.017533092,0.0,-0.00022336995,0.0014040497,0.0,0.0,0.00015298661,0.0023862761,0.036575496,0.004963735,-0.005151413,0.017874783,-0.056420792,-0.01683481,-0.005249728,0.002434474,-0.000118431795
2025-05-09,0.0042689713,-0.016691461,0.0,-0.00022336995,0.0014040497,0.0,0.0,0.00015298661,0.0029750888,0.0031002853,0.0053533884,-0.024867745,0.018103328,-0.05743436,-0.015263662,-0.0055662366,0.0030455026,-0.006830152
2025-05-13,0.004656397,0.004076633,0.0,-0.0007748484,0.004274753,0.0,0.0,0.00015298661,0.0029750888,-0.016058099,0.0066014593,-0.06159978,0.0028623214,-0.059290703,-0.015097652,-0.006644084,-0.013259692,-0.0074095433
2025-05-14,0.0042689713,-0.016691461,0.0,-0.0007748484,0.0014040497,0.0,0.0,0.00015298661,0.0029750888,0.0030386532,0.0011698769,-0.005267422,0.018103328,-0.058000613,-0.015263662,-0.0035260862,0.0019159827,-0.0069056484
2025-05-15,0.0042689713,-0.016691461,0.0,-0.0007748484,0.0014040497,0.0,0.0,0.00015298661,0.0029750888,0.0010541193,0.0006144075,0.008559472,0.018103328,-0.058000613,-0.015263662,-0.0035260862,0.001552616,-0.0069056484
2025-05-16,0.0042689713,-0.016691461,0.0,-0.0007748484,0.0014040497,0.0,0.0,0.00015298661,0.0029750888,0.0010541193,0.0023448307,0.008559472,0.018103328,-0.058000613,-0.015263662,-0.0035260862,0.0062646233,-0.0069056484
2025-05-19,0.0042689713,-0.016691461,0.0,-0.0007748484,0.0014040497,0.0,0.0,0.00015298661,0.0029750888,0.0010541193,0.0006144075,0.008559472,0.018103328,-0.058000613,-0.015263662,-0.0035260862,0.001552616,-0.0069056484
2025-05-20,0.0042689713,-0.015599415,0.0,-0.0007748484,0.0014040497,0.0,0.0,0.00015298661,0.003208351,0.0007972405,0.0020619805,0.029119458,0.018103328,-0.057616416,-0.015263662,-0.0035260862,0.0060767224,-0.0069056484
2025-05-21,0.0042689713,-0.0068592113,0.0,-0.0007748484,0.0014040497,0.0,0.0,0.00015298661,0.0029750888,0.0008182879,0.0038931924,0.008559472,0.018339159,-0.058000613,-0.015263662,-0.0029363611,0.0058390405,-0.0077583715
2025-05-22,0.004656397,0.0030690911,0.0,-0.0007748484,0.0014040497,0.0,0.0,0.00015298661,0.0029750888,-0.016340064,0.0020067065,-0.006189618,0.018541807,-0.056578923,-0.015263662,-0.0032004735,0.0030387617,-0.0074942587
2025-05-23,0.004656397,0.0028057676,0.0,-0.0007748484,0.0036953376,0.0,0.0,0.00015298661,0.0029750888,-0.016340064,0.005800565,-0.006189618,0.0028623214,-0.05523317,-0.015263662,-0.005240624,0.0038270005,-0.0076250685
2025-05-26,0.0042689713,0.0038152568,0.0,-0.0007748484,0.0011194542,0.0,0.0,0.00015298661,0.003208351,0.0005614091,0.0020619805,0.029485073,0.017557757,-0.05430258,-0.015263662,-0.0019523099,0.0071995007,-0.0077583715
2025-05-27,0.004656397,0.004161136,0.0,-0.0022032047,0.0011194542,0.0,0.0,0.00015298661,0.003208351,-0.016227154,0.004962246,0.032187276,0.018541807,-0.051452544,-0.015263662,-0.0032004735,0.003184629,-0.0074942587
2025-05-28,0.004656397,0.0030690911,0.0,-0.0022032047,0.0011194542,0.0,0.0,0.00015298661,0.0029750888,-0.015970277,0.005245095,0.009991599,0.018541807,-0.05183674,-0.015263662,-0.0032004735,0.0033725302,-0.0074942587
2025-05-29,0.0042689713,0.002723211,0.0,-0.0022032047,0.0011194542,0.0,0.0,0.00015298661,0.0029750888,0.0008182879,0.0006144075,0.008925086,0.018541807,-0.053258423,-0.015263662,-0.0032004735,0.002675395,-0.0074942587
2025-05-30,0.0042689713,0.002723211,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0029750888,0.0008182879,0.0006144075,0.008925086,0.020700488,-0.053258423,-0.015263662,-0.0029363611,0.003119202,-0.0077583715
2025-06-02,0.004656397,0.0030690911,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0029750888,-0.015970277,0.0014512369,0.009991599,0.020700488,-0.05183674,-0.015263662,-0.0032004735,0.0025305913,-0.0069056484
2025-06-03,0.003405069,0.00024956983,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0022538106,0.034334086,0.0013420654,0.08391146,0.019936236,-0.0057323477,-0.013799939,-0.0019523099,0.01378755,-0.00014153279
2025-06-04,0.003054412,-0.0029298165,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0022538106,0.034334086,0.0013420654,0.08306773,0.019708496,-0.099203266,-0.013799939,0.15477055,0.023653556,-0.000756309
2025-06-05,0.0028676735,-0.0029298165,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0022538106,0.033508025,0.0013420654,0.104415484,0.023209086,-0.099203266,-0.013799939,0.16672154,0.12392142,-0.005387259
2025-06-06,0.0028676735,-0.0029298165,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.0022538106,0.03104905,0.0013420654,0.08306773,0.02017713,-0.099203266,-0.013799939,0.16672154,0.02429057,-0.007549692
2025-06-09,0.0028676735,-0.0029298165,0.0,-0.0022032047,-0.0014830346,0.0,0.0,0.00015298661,0.007464219,0.03104905,0.0013420654,0.08295172,0.020347035,-0.099203266,-0.013799939,0.16672154,0.02429057,-0.011968999
2025-06-10,0.003405069,0.00024956983,0.0,-0.003929464,-0.0014830346,0.0,0.0,0.00015298661,0.007464219,0.032313295,0.0013420654,0.08379545,0.019952035,-0.026244761,-0.013343314,-0.00163514,0.013701727,-0.0074950666
2025-06-11,0.0033130432,0.0026199503,0.0,-0.003929464,-0.006358523,0.0,0.0,0.00015298661,0.0026195385,0.034151316,0.0020619805,0.030472998,-0.07256626,-0.032538455,-0.01242776,0.0018496397,0.0071889875,-0.0020086546
2025-06-12,0.0033130432,-0.00010410451,0.0,-0.003929464,-0.006358523,0.0,0.0,0.00015298661,0.0022538106,0.032313295,0.0013420654,0.08022233,-0.05912068,-0.03209105,-0.01288243,0.0018496397,0.014100485,-0.0076553696
2025-06-13,0.0033130432,-0.00010410451,0.0,-0.003929464,-0.006358523,0.0,0.0,0.00015298661,0.0022538106,0.032313295,0.0013420654,0.08022233,-0.049921125,-0.031353664,-0.01288243,0.0018496397,0.014100485,-0.0076716305
2025-06-16,0.0033130432,-0.00010410451,0.0,-0.003929464,-0.006358523,0.0,0.0,0.00015298661,0.0022538106,0.032313295,0.0013420654,0.08022233,-0.049921125,-0.031353664,-0.01288243,0.0018496397,0.014100485,-0.0076716305
2025-06-17,0.003405069,0.0017571949,0.0,-0.003929464,-0.0014830346,0.0,0.0,0.00015298661,0.0026195385,0.032313295,0.0020619805,0.029485073,0.019097958,-0.025636094,-0.012888644,-0.0019523099,0.017338885,-0.0074950666
2025-06-18,0.003405069,0.00188158,0.0,-0.003929464,-0.0014830346,0.0,0.0,0.00015298661,0.0023862761,0.034836676,0.0034594738,-0.060473703,0.019097958,-0.030142365,-0.012888644,-0.0017024872,0.007865827,-0.007868152
2025-06-19,0.003405069,0.00066514924,0.0,-0.003929464,0.0014040497,0.0,0.0,0.00015298661,0.0023862761,0.034836676,0.0034594738,-0.060473703,0.016939277,-0.03042696,-0.012888644,-0.0017024872,0.014902605,-0.007868152
2025-06-20,0.003405069,0.00188158,0.0,-0.0001262154,0.0014040497,0.0,0.0,0.00015298661,0.0023862761,0.034836676,0.0034594738,-0.060473703,0.016939277,-0.029480424,-0.012888644,-0.0017024872,0.0074220193,-0.007868152
2025-06-23,0.003405069,-0.014984094,0.0,-0.0001262154,0.0014040497,0.0,0.0,0.00015298661,0.0023862761,0.034721743,0.0034594738,-0.05045963,0.01689073,-0.027864216,-0.012888644,-0.0020742638,0.018133868,-0.00083992304
2025-06-24,0.003405069,-0.014984094,0.0,0.0019551497,0.0014040497,0.0,0.0,0.00015298661,0.0023862761,0.032570176,0.0023448307,0.008421353,0.016736625,-0.02735208,-0.012888644,-0.0022779221,0.017246174,-0.0077360794
2025-06-25,0.003405069,-0.016441045,0.0,0.0018170313,0.0014040497,0.0,0.0,0.00015298661,0.0026195385,0.032313295,0.0020619805,0.029119458,0.016736625,-0.026967887,-0.012888644,-0.0022779221,0.0058122543,-0.0077360794
2025-06-26,0.003405069,-0.017533092,0.0,0.0019551497,0.0014040497,0.0,0.0,0.00015298661,0.0023862761,0.03455471,0.0029003003,-0.0054055406,0.016736625,-0.02735208,-0.012888644,-0.0022779221,0.0063635237,-0.0077360794
2025-06-27,0.003405069,-0.014984094,0.0,0.0019551497,0.0014040497,0.0,0.0,0.00015298661,0.0023862761,0.032570176,0.0023448307,0.008421353,0.016736625,-0.027669251,-0.012888644,-0.0019607523,0.017246174,-0.0077360794
2025-06-30,0.003405069,-0.013892047,0.0,0.00042526308,0.0014040497,0.0,0.0,0.00015298661,0.0026195385,0.032313295,0.0020619805,0.029235467,0.016797174,-0.02705301,-0.013760204,-0.0018650342,0.01705827,-0.0033167717
2025-07-01,0.003405069,-0.013892047,0.0,0.00042526308,0.0014040497,0.0,0.0,0.00015298661,0.0026195385,0.032313295,0.0020619805,0.030871155,0.017601497,-0.02654109,-0.009952821,-0.0018565163,0.029145127,-0.0007078503
2025-07-02,0.003405069,-0.0132892225,0.0,-0.00022336995,0.0014040497,0.0,0.0,0.00015298661,0.0022538106,0.034334086,0.0013420654,0.08554029,0.017736563,-0.0070698676,-0.0079465825,-0.0021736862,0.022672689,-0.007999384
2025-07-03,0.004656397,-0.012367595,0.0,0.0011683982,0.0014040497,0.0,0.0,0.00015298661,0.003208351,-0.017360255,0.0028988111,0.030185975,0.01767087,-0.00715936,0.014018169,-0.0023924413,0.01791135,-0.007999384
2025-07-04,0.004656397,0.001774026,0.0,-0.0022032047,0.0014040497,0.0,0.0,0.00015298661,0.0028426235,-0.017360255,0.002178896,0.084861964,0.018557692,-0.0049778367,0.013563497,-0.002066829,0.019620067,-0.0077583715
2025-07-07,0.004656397,0.0021896027,0.0,-0.0022032047,0.0011194542,0.0,0.0,0.00015298661,0.0029750888,-0.017103378,0.0031816603,0.009991599,0.017873522,-0.004128372,0.014018169,-0.002066829,0.014867987,-0.0077583715
2025-07-08,0.004605923,0.0030523587,0.0,-0.0022032047,0.0043379557,0.0,0.0,0.00015298661,0.0029750888,-0.017474176,0.0031816603,0.010253741,-0.015974049,-0.004458304,0.014018169,-0.00570143,0.0075853635,-0.007547803
2025-07-09,0.003405069,0.0019551995,0.0,-0.0022032047,0.0034107422,0.0,0.0,0.00015298661,0.0023862761,0.037586592,0.0023448307,0.008925086,0.0025596076,-0.006291171,0.009506856,-0.005038634,0.0072998623,-0.007941577
2025-07-10,0.003405069,0.0033105689,0.0,-0.0022032047,0.0011194542,0.0,0.0,0.00015298661,0.0026195385,0.03732971,0.0020619805,0.029485073,0.018239092,-0.028922282,0.027345836,-0.005038634,0.0070208567,-0.0074942587
2025-07-11,0.004605923,0.0030523587,0.0,-0.0022032047,-0.004944647,0.0,0.0,0.00015298661,0.0029750888,-0.017473165,0.00373713,-0.0059274756,-0.02086628,-0.030105006,0.024788262,-0.00570143,0.008392538,-0.007547803
