snapshot_ts,parent_event_id,fomc_decision_date,market_type,is_sparse_ctf,days_to_next_fomc,expected_bps,p_no_change,margin_over_second,n_brackets,modal_prob,modal_outcome_bps,modal_direction,distance_from_uniform,reit_index_open,reit_index_high,reit_index_low,reit_index_close,reit_index_fwd_10d_return,sora_level_realized,sora_fwd_10d_level,sora_fwd_10d_change,sora_fwd_10d_abs_change,sora_level_t2,sora_90d_change_t2,sora_3m_t2,sora_term_spread_t2
2022-08-12,901490,2022-09-21,FPMM,False,40,58.79794,0.0,0.199467,4,0.597838,50.0,hike,0.347838,1318.3035,1318.4858,1308.1858,1310.147,-0.023407,1.7601,2.0088,0.2487,0.2487,1.4935,62.61,1.3652,-0.1283
2022-08-15,901490,2022-09-21,FPMM,False,37,60.983136,0.0,0.154479,4,0.590583,50.0,hike,0.340583,1312.6315,1320.9752,1312.2896,1315.9152,-0.037443,1.925,2.0025,0.0775,0.0775,1.7252,83.39,1.3745,-0.3507
2022-08-16,901490,2022-09-21,FPMM,False,36,60.560082,0.0,0.162102,4,0.586005,50.0,hike,0.336005,1314.9073,1316.2361,1308.5696,1313.4943,-0.034849,1.9116,2.3441,0.4325,0.4325,1.7601,38.9,1.3925,-0.3676
2022-08-17,901490,2022-09-21,FPMM,False,35,60.885319,0.0,0.123944,4,0.561514,50.0,hike,0.311514,1312.598,1314.799,1306.4456,1310.2,-0.041574,1.9236,2.3098,0.3862,0.3862,1.925,101.97,1.3985,-0.5265
2022-08-18,901490,2022-09-21,FPMM,False,34,60.153245,0.0,0.186392,4,0.596216,50.0,hike,0.346216,1308.3872,1317.7457,1307.8512,1313.2104,-0.043261,1.9402,2.1288,0.1886,0.1886,1.9116,88.17,1.4044,-0.5072
2022-08-19,901490,2022-09-21,FPMM,False,33,61.686728,0.0,0.142938,4,0.574013,50.0,hike,0.324013,1311.7915,1313.428,1302.0577,1307.4824,-0.042312,2.24,2.0446,-0.1954,0.1954,1.9236,89.37,1.4155,-0.5081
2022-08-22,901490,2022-09-21,FPMM,False,30,61.143325,0.0,0.12322,4,0.541304,50.0,hike,0.291304,1305.1683,1306.2321,1294.8744,1296.7169,-0.031917,2.2324,2.1529,-0.0795,0.0795,1.9402,77.18,1.4255,-0.5147
2022-08-23,901490,2022-09-21,FPMM,False,29,61.731779,0.0,0.057257,4,0.568134,50.0,hike,0.318134,1295.3669,1296.7581,1277.4283,1280.7793,-0.017598,2.0993,2.1205,0.0212,0.0212,2.24,122.72,1.4636,-0.7764
2022-08-24,901490,2022-09-21,FPMM,False,28,61.848279,0.0,0.047702,4,0.517085,50.0,hike,0.267085,1280.1578,1282.1226,1270.2986,1272.2405,-0.013331,2.0684,2.1104,0.042,0.042,2.2324,128.68,1.4752,-0.7572
2022-08-25,901490,2022-09-21,FPMM,False,27,61.930235,0.0,0.041254,4,0.54411,50.0,hike,0.29411,1274.1687,1281.7529,1268.097,1272.4615,-0.002933,1.8673,2.1779,0.3106,0.3106,2.0993,126.63,1.4871,-0.6122
2022-08-26,901490,2022-09-21,FPMM,False,26,64.92934,0.0,0.064592,4,0.547159,75.0,hike,0.297159,1276.2034,1283.2874,1275.5446,1279.4807,-0.00258,2.0088,2.3502,0.3414,0.3414,2.0684,123.54,1.4993,-0.5691
2022-08-29,901490,2022-09-21,FPMM,False,23,63.048153,0.0,0.060861,4,0.531121,50.0,hike,0.281121,1266.3892,1271.9669,1263.5597,1266.6432,0.011935,2.0025,2.3312,0.3287,0.3287,1.8673,97.72,1.5106,-0.3567
2022-08-30,901490,2022-09-21,FPMM,False,22,64.543559,0.0,0.134775,4,0.59586,75.0,hike,0.34586,1267.66,1270.7,1264.6,1267.72,0.011919,2.3441,2.1991,-0.145,0.145,2.0088,137.23,1.5486,-0.4602
2022-08-31,901490,2022-09-21,FPMM,False,21,64.426116,0.0,0.123994,4,0.568182,75.0,hike,0.318182,1262.76,1264.6899,1254.45,1255.73,0.007812,2.3098,1.8883,-0.4215,0.4215,2.0025,128.38,1.5607,-0.4418
2022-09-01,901490,2022-09-21,FPMM,False,20,65.742421,0.0,0.229413,4,0.618917,75.0,hike,0.368917,1256.79,1262.76,1253.79,1256.4,0.005006,2.1288,1.7246,-0.4042,0.4042,2.3441,201.87,1.5793,-0.7648
2022-09-02,901490,2022-09-21,FPMM,False,19,68.637827,0.0,0.403887,4,0.730281,75.0,hike,0.480281,1256.52,1258.5,1249.95,1252.16,0.006724,2.0446,1.8667,-0.1779,0.1779,2.3098,198.44,1.5967,-0.7131
2022-09-05,901490,2022-09-21,FPMM,False,16,64.679141,0.0,0.142068,4,0.574698,75.0,hike,0.324698,1253.6,1261.61,1251.1,1255.33,0.003003,2.1529,1.7493,-0.4036,0.4036,2.1288,157.21,1.6164,-0.5124
2022-09-06,901490,2022-09-21,FPMM,False,15,65.293949,0.0,0.191924,4,0.611989,75.0,hike,0.361989,1256.64,1261.7,1252.17,1258.24,0.001168,2.1205,1.6736,-0.4469,0.4469,2.0446,160.66,1.6654,-0.3792
2022-09-07,901490,2022-09-21,FPMM,False,14,66.155541,0.0,0.26122,4,0.655471,75.0,hike,0.405471,1255.63,1264.33,1249.8199,1255.28,-0.007082,2.1104,1.6232,-0.4872,0.4872,2.1529,165.77,1.6828,-0.4701
2022-09-08,901490,2022-09-21,FPMM,False,13,66.798288,0.0,0.31174,4,0.670803,75.0,hike,0.420803,1260.11,1273.85,1260.11,1268.73,-0.018617,2.1779,1.9389,-0.239,0.239,2.1205,159.63,1.7012,-0.4193
2022-09-09,901490,2022-09-21,FPMM,False,12,68.238563,0.0,0.426959,4,0.728494,75.0,hike,0.478494,1272.64,1281.51,1272.64,1276.1801,-0.039078,2.3502,2.4129,0.0627,0.0627,2.1104,158.62,1.7188,-0.3916
2022-09-12,901490,2022-09-21,FPMM,False,9,70.042861,0.0,0.554856,4,0.795496,75.0,hike,0.545496,1280.3199,1284.3101,1272.65,1281.76,-0.065753,2.3312,2.5312,0.2,0.2,2.1779,138.29,1.7369,-0.441
2022-09-13,901490,2022-09-21,FPMM,False,8,68.831978,0.0,0.54263,4,0.764921,75.0,hike,0.514921,1279.3101,1288.47,1279.3101,1282.83,-0.07789,2.1991,2.7578,0.5587,0.5587,2.3502,177.56,1.7901,-0.5601
2022-09-14,901490,2022-09-21,FPMM,False,7,77.529406,0.0,0.702431,4,0.85632,75.0,hike,0.60632,1268.12,1268.54,1262.04,1265.54,-0.089843,1.8883,2.7431,0.8548,0.8548,2.3312,188.96,1.8069,-0.5243
2022-09-15,901490,2022-09-21,FPMM,False,6,76.739707,0.0,0.761231,4,0.886941,75.0,hike,0.636941,1268.85,1270.17,1258.49,1262.6899,-0.092137,1.7246,3.8935,2.1689,2.1689,2.1991,180.08,1.8246,-0.3745
2022-09-16,901490,2022-09-21,FPMM,False,5,76.599428,0.0,0.789972,4,0.894821,75.0,hike,0.644821,1258.85,1262.38,1254.0601,1260.58,-0.081272,1.8667,4.3916,2.5249,2.5249,1.8883,149.0,1.8404,-0.0479
2022-09-19,901490,2022-09-21,FPMM,False,2,75.845453,0.0,0.793901,4,0.905183,75.0,hike,0.655183,1258.5601,1267.17,1257.13,1259.1,-0.093225,1.7493,3.3298,1.5805,1.5805,1.7246,52.05,1.8549,0.1303
2022-09-20,901490,2022-09-21,FPMM,False,1,75.533934,0.0,0.836089,4,0.91139,75.0,hike,0.66139,1262.3199,1269.6899,1258.38,1259.71,-0.077335,1.6736,3.4719,1.7983,1.7983,1.8667,87.5,1.8811,0.0144
2022-09-21,901490,2022-09-21,FPMM,False,0,75.993001,0.0,0.845565,4,0.925436,75.0,hike,0.675436,1262.4301,1264.33,1246.04,1246.39,-0.056523,1.6232,3.0171,1.3939,1.3939,1.7493,33.29,1.8871,0.1378
2022-09-22,901491,2022-11-02,FPMM,False,41,67.956161,0.0,0.364947,4,0.68533,75.0,hike,0.43533,1244.24,1246.9399,1238.48,1245.11,-0.056822,1.9389,3.051,1.1121,1.1121,1.6736,10.95,1.8945,0.2209
2022-09-23,901491,2022-11-02,FPMM,False,40,68.589733,0.0,0.404959,4,0.68533,75.0,hike,0.43533,1240.5699,1241.0699,1221.48,1226.3101,-0.053339,2.4129,3.3825,0.9696,0.9696,1.6232,5.91,1.8968,0.2736
2022-09-26,901491,2022-11-02,FPMM,False,37,69.062718,0.0,0.417811,4,0.723778,75.0,hike,0.473778,1223.55,1229.37,1197.4399,1197.48,-0.044953,2.5312,2.9205,0.3893,0.3893,1.9389,7.53,1.9009,-0.038
2022-09-27,901491,2022-11-02,FPMM,False,36,68.947408,0.0,0.420354,4,0.723778,75.0,hike,0.473778,1202.38,1203.0,1177.23,1182.91,-0.032995,2.7578,3.3732,0.6154,0.6154,2.4129,57.84,1.9207,-0.4922
2022-09-28,901491,2022-11-02,FPMM,False,35,67.434649,0.0,0.330054,4,0.723778,75.0,hike,0.473778,1182.46,1185.83,1148.37,1151.84,-0.016834,2.7431,2.8295,0.0864,0.0864,2.5312,66.84,1.928,-0.6032
2022-09-29,901491,2022-11-02,FPMM,False,34,66.463488,0.0,0.312878,4,0.635564,75.0,hike,0.385564,1162.85,1167.92,1145.8199,1146.35,-0.026816,3.8935,3.3484,-0.5451,0.5451,2.7578,120.07,1.9381,-0.8197
2022-09-30,901491,2022-11-02,FPMM,False,33,67.71701,0.0,0.422154,4,0.713044,75.0,hike,0.463044,1145.12,1166.11,1131.99,1158.13,-0.050677,4.3916,3.1934,-1.1982,1.1982,2.7431,118.6,1.9477,-0.7954
2022-10-03,901491,2022-11-02,FPMM,False,30,66.607359,0.0,0.332412,4,0.689878,75.0,hike,0.439878,1151.41,1151.41,1139.96,1141.72,-0.041525,3.3298,3.0285,-0.3013,0.3013,3.8935,235.73,1.9732,-1.9203
2022-10-04,901491,2022-11-02,FPMM,False,29,66.065211,0.0,0.280993,4,0.639103,75.0,hike,0.389103,1153.48,1167.47,1153.48,1162.29,-0.054401,3.4719,3.131,-0.3409,0.3409,4.3916,260.79,2.0655,-2.3261
2022-10-05,901491,2022-11-02,FPMM,False,28,65.834996,0.0,0.252301,4,0.643116,75.0,hike,0.393116,1169.84,1180.67,1165.38,1175.9399,-0.083252,3.0171,2.6315,-0.3856,0.3856,3.3298,151.75,2.0851,-1.2447
2022-10-06,901491,2022-11-02,FPMM,False,27,66.728698,0.0,0.352593,4,0.686432,75.0,hike,0.436432,1176.87,1178.66,1167.49,1174.36,-0.079473,3.051,3.1709,0.1199,0.1199,3.4719,182.9,2.1035,-1.3684
2022-10-07,901491,2022-11-02,FPMM,False,26,67.957066,0.0,0.444812,4,0.732014,75.0,hike,0.482014,1173.64,1179.3101,1157.42,1160.9,-0.10075,3.3825,3.1748,-0.2077,0.2077,3.0171,137.42,2.1167,-0.9004
2022-10-10,901491,2022-11-02,FPMM,False,23,70.589219,0.0,0.649358,4,0.833758,75.0,hike,0.583758,1153.02,1153.02,1140.62,1143.65,-0.069339,2.9205,2.8631,-0.0574,0.0574,3.051,131.21,2.1321,-0.9189
2022-10-11,901491,2022-11-02,FPMM,False,22,70.572636,0.0,0.648107,4,0.833758,75.0,hike,0.583758,1144.37,1157.55,1141.6,1143.88,-0.037285,3.3732,2.9027,-0.4705,0.4705,3.3825,146.32,2.182,-1.2005
2022-10-12,901491,2022-11-02,FPMM,False,21,70.115411,0.0,0.622892,4,0.812051,75.0,hike,0.562051,1144.84,1147.49,1132.4301,1132.45,-0.023851,2.8295,2.8342,0.0047,0.0047,2.9205,110.64,2.1929,-0.7276
2022-10-13,901491,2022-11-02,FPMM,False,20,70.243724,0.0,0.633124,4,0.826446,75.0,hike,0.576446,1134.85,1136.53,1114.5601,1115.61,-0.008112,3.3484,2.8441,-0.5043,0.5043,3.3732,143.58,2.2088,-1.1644
2022-10-14,901491,2022-11-02,FPMM,False,19,75.170111,0.0,0.867708,4,0.935726,75.0,hike,0.685726,1125.24,1127.3199,1099.4399,1099.4399,-0.004102,3.1934,2.8521,-0.3413,0.3413,2.8295,89.21,2.2199,-0.6096
2022-10-17,901491,2022-11-02,FPMM,False,16,74.537379,0.0,0.895825,4,0.951102,75.0,hike,0.701102,1098.6801,1101.46,1078.96,1094.3101,0.00912,3.0285,2.5984,-0.4301,0.4301,3.3484,140.93,2.2353,-1.1131
2022-10-18,901491,2022-11-02,FPMM,False,15,74.258579,0.0,0.886244,4,0.951055,75.0,hike,0.701055,1097.9301,1110.47,1095.75,1099.0601,0.020636,3.131,2.6474,-0.4836,0.4836,3.1934,130.13,2.2773,-0.9161
2022-10-19,901491,2022-11-02,FPMM,False,14,74.331988,0.0,0.879367,4,0.95323,75.0,hike,0.70323,1103.36,1106.37,1077.13,1078.04,0.002857,2.6315,2.6021,-0.0294,0.0294,3.0285,116.67,2.2893,-0.7392
2022-10-20,901491,2022-11-02,FPMM,False,13,74.989606,0.0,0.856187,4,0.95323,75.0,hike,0.70323,1076.4301,1088.59,1073.45,1081.03,0.001545,3.1709,3.0022,-0.1687,0.1687,3.131,133.86,2.3028,-0.8282
2022-10-21,901491,2022-11-02,FPMM,False,12,75.055439,0.0,0.858118,4,0.95323,75.0,hike,0.70323,1077.2,1077.2,1041.64,1043.9399,0.038748,3.1748,2.8969,-0.2779,0.2779,2.6315,83.91,2.3112,-0.3203
2022-10-25,901491,2022-11-02,FPMM,False,8,74.505337,0.0,0.910658,4,0.958724,75.0,hike,0.708724,1053.1899,1067.8101,1050.83,1064.35,0.017071,2.8631,2.9901,0.127,0.127,3.1709,144.88,2.3263,-0.8446
2022-10-26,901491,2022-11-02,FPMM,False,7,74.41278,0.0,0.907755,4,0.965019,75.0,hike,0.715019,1070.41,1107.28,1070.1899,1101.23,-0.004904,2.9027,2.9104,0.0077,0.0077,3.1748,148.4,2.3891,-0.7857
2022-10-27,901491,2022-11-02,FPMM,False,6,73.891579,0.0,0.90817,4,0.965019,75.0,hike,0.715019,1105.5699,1113.95,1099.3101,1105.4399,-0.007544,2.8342,3.267,0.4328,0.4328,2.8631,133.73,2.4016,-0.4615
2022-10-28,901491,2022-11-02,FPMM,False,5,73.903539,0.0,0.909174,4,0.976416,75.0,hike,0.726416,1106.26,1117.13,1101.9399,1106.5601,0.037034,2.8441,3.3943,0.5502,0.5502,2.9027,137.69,2.4148,-0.4879
2022-10-31,901491,2022-11-02,FPMM,False,2,73.227113,0.0,0.845207,4,0.952603,75.0,hike,0.702603,1113.66,1117.08,1085.85,1094.9301,0.056743,2.8521,3.0921,0.24,0.24,2.8342,69.88,2.4292,-0.405
2022-11-01,901491,2022-11-02,FPMM,False,1,73.193967,0.0,0.870284,4,0.944916,75.0,hike,0.694916,1095.35,1107.86,1093.47,1104.29,0.047569,2.5984,2.952,0.3536,0.3536,2.8441,109.26,2.4534,-0.3907
2022-11-02,901491,2022-11-02,FPMM,False,0,74.063195,0.0,0.907801,4,0.962187,75.0,hike,0.712187,1105.88,1121.77,1095.97,1121.74,0.029633,2.6474,2.9029,0.2555,0.2555,2.8521,116.33,2.4613,-0.3908
2022-11-03,901492,2022-12-14,FPMM,False,41,59.119082,0.0,0.218199,4,0.604421,50.0,hike,0.354421,1105.28,1105.28,1072.42,1081.12,0.072545,2.6021,3.2026,0.6005,0.6005,2.5984,122.64,2.4705,-0.1279
2022-11-04,901492,2022-12-14,FPMM,False,40,59.165455,0.0,0.216685,4,0.630476,50.0,hike,0.380476,1077.35,1085.85,1065.0,1082.7,0.069114,3.0022,3.5309,0.5287,0.5287,2.6474,127.54,2.481,-0.1664
2022-11-07,901492,2022-12-14,FPMM,False,37,59.02179,0.0,0.240076,4,0.616982,50.0,hike,0.366982,1084.11,1096.23,1078.96,1084.39,0.053745,2.8969,3.7997,0.9028,0.9028,2.6021,124.99,2.4945,-0.1076
2022-11-08,901492,2022-12-14,FPMM,False,36,59.166747,0.0,0.228738,4,0.616982,50.0,hike,0.366982,1085.6801,1089.34,1076.99,1082.52,0.05163,2.9901,3.6666,0.6765,0.6765,3.0022,117.53,2.5382,-0.464
2022-11-09,901492,2022-12-14,FPMM,False,35,59.388171,0.0,0.221113,4,0.616982,50.0,hike,0.366982,1086.26,1099.4301,1084.55,1095.83,0.027212,2.9104,3.5174,0.607,0.607,2.8969,110.54,2.5499,-0.347
2022-11-10,901492,2022-12-14,FPMM,False,34,60.514978,0.0,0.17907,4,0.616982,50.0,hike,0.366982,1090.1,1104.0601,1090.1,1097.1,0.028603,3.267,3.5447,0.2777,0.2777,2.9901,149.66,2.563,-0.4271
2022-11-11,901492,2022-12-14,FPMM,False,33,52.466573,0.0,0.618843,4,0.820899,50.0,hike,0.570899,1128.3,1156.16,1128.3,1147.54,-0.008627,3.3943,3.6561,0.2618,0.2618,2.9104,141.69,2.5753,-0.3351
2022-11-14,901492,2022-12-14,FPMM,False,30,54.58819,0.0,0.64159,4,0.832306,50.0,hike,0.582306,1152.96,1168.74,1149.51,1157.0601,-0.019359,3.0921,3.5562,0.4641,0.4641,3.267,150.69,2.5947,-0.6723
2022-11-15,901492,2022-12-14,FPMM,False,29,53.17318,0.0,0.687342,4,0.833022,50.0,hike,0.583022,1156.92,1166.41,1154.36,1156.8199,-0.007719,2.952,3.7033,0.7513,0.7513,3.3943,146.93,2.6487,-0.7456
2022-11-16,901492,2022-12-14,FPMM,False,28,51.939578,0.0,0.706581,4,0.840388,50.0,hike,0.590388,1160.14,1167.62,1148.48,1154.98,-0.004866,2.9029,3.9119,1.009,1.009,3.0921,118.05,2.6633,-0.4288
2022-11-17,901492,2022-12-14,FPMM,False,27,52.627717,0.0,0.720597,4,0.854151,50.0,hike,0.604151,1158.76,1167.92,1154.4,1159.55,-0.00627,3.2026,3.9219,0.7193,0.7193,2.952,102.84,2.6745,-0.2775
2022-11-18,901492,2022-12-14,FPMM,False,26,52.511165,0.0,0.731099,4,0.874895,50.0,hike,0.624895,1158.92,1161.09,1150.35,1157.53,-0.019965,3.5309,4.0119,0.481,0.481,2.9029,97.93,2.6854,-0.2175
2022-11-21,901492,2022-12-14,FPMM,False,23,51.960055,0.0,0.72865,4,0.858606,50.0,hike,0.608606,1153.21,1158.62,1138.09,1142.67,0.007929,3.7997,3.5244,-0.2753,0.2753,3.2026,96.26,2.6994,-0.5032
2022-11-22,901492,2022-12-14,FPMM,False,22,52.794968,0.0,0.72855,4,0.86866,50.0,hike,0.61866,1144.8,1152.3199,1136.99,1138.41,0.012272,3.6666,3.4458,-0.2208,0.2208,3.5309,129.85,2.745,-0.7859
2022-11-23,901492,2022-12-14,FPMM,False,21,53.601842,0.0,0.67185,4,0.861792,50.0,hike,0.611792,1142.22,1144.47,1122.25,1125.65,0.014543,3.5174,3.5036,-0.0138,0.0138,3.7997,170.04,2.7621,-1.0376
2022-11-24,901492,2022-12-14,FPMM,False,20,52.35847,0.0,0.74331,4,0.877039,50.0,hike,0.627039,1131.99,1136.87,1119.63,1128.48,0.01378,3.5447,3.2336,-0.3111,0.3111,3.6666,159.82,2.7778,-0.8888
2022-11-25,901492,2022-12-14,FPMM,False,19,52.252869,0.0,0.751353,4,0.863876,50.0,hike,0.613876,1128.05,1140.25,1123.37,1137.64,0.005125,3.6561,3.1336,-0.5225,0.5225,3.5174,144.9,2.7933,-0.7241
2022-11-28,901492,2022-12-14,FPMM,False,16,51.907719,0.0,0.79705,4,0.911124,50.0,hike,0.661124,1137.85,1137.85,1123.62,1134.66,-0.003481,3.5562,2.5836,-0.9726,0.9726,3.5447,153.59,2.8095,-0.7352
2022-11-29,901492,2022-12-14,FPMM,False,15,51.29017,0.0,0.833097,4,0.911944,50.0,hike,0.661944,1128.54,1150.09,1127.22,1147.89,-0.008119,3.7033,2.0537,-1.6496,1.6496,3.6561,165.36,2.8651,-0.791
2022-11-30,901492,2022-12-14,FPMM,False,14,52.296718,0.0,0.770131,4,0.886689,50.0,hike,0.636689,1150.5,1151.34,1140.9,1149.36,0.002375,3.9119,1.6457,-2.2662,2.2662,3.5562,121.21,2.882,-0.6742
2022-12-01,901492,2022-12-14,FPMM,False,13,51.244506,0.0,0.813415,4,0.922092,50.0,hike,0.672092,1156.88,1163.41,1150.9301,1152.28,0.003645,3.9219,2.36,-1.5619,1.5619,3.7033,139.35,2.9007,-0.8026
2022-12-02,901492,2022-12-14,FPMM,False,12,51.341975,0.0,0.840037,4,0.932691,50.0,hike,0.682691,1151.9399,1151.9399,1132.0601,1134.42,0.008921,4.0119,2.3425,-1.6694,1.6694,3.9119,160.21,2.9243,-0.9876
2022-12-05,901492,2022-12-14,FPMM,False,9,51.048833,0.0,0.874887,4,0.950973,50.0,hike,0.700973,1137.37,1155.2,1137.37,1151.73,-0.014951,3.5244,1.7577,-1.7667,1.7667,3.9219,187.73,2.9442,-0.9777
2022-12-06,901492,2022-12-14,FPMM,False,8,50.85268,0.0,0.897636,4,0.955264,50.0,hike,0.705264,1149.83,1156.22,1144.9399,1152.38,-0.026797,3.4458,1.7632,-1.6826,1.6826,4.0119,185.9,3.0095,-1.0024
2022-12-07,901492,2022-12-14,FPMM,False,7,51.065561,0.0,0.816796,4,0.942482,50.0,hike,0.692482,1145.23,1151.1801,1139.96,1142.02,-0.015639,3.5036,1.5529,-1.9507,1.9507,3.5244,140.39,3.0247,-0.4997
2022-12-08,901492,2022-12-14,FPMM,False,6,50.026046,0.0,0.889351,4,0.957779,50.0,hike,0.707779,1140.62,1148.3101,1140.22,1144.03,-0.017709,3.2336,1.6509,-1.5827,1.5827,3.4458,133.54,3.0393,-0.4065
2022-12-09,901492,2022-12-14,FPMM,False,5,50.325495,0.0,0.907828,4,0.957779,50.0,hike,0.707779,1147.4,1147.85,1136.25,1143.47,-0.017289,3.1336,3.1332,-0.0004,0.0004,3.5036,139.32,3.0548,-0.4488
2022-12-12,901492,2022-12-14,FPMM,False,2,50.245806,0.0,0.856564,4,0.958072,50.0,hike,0.708072,1141.3101,1146.21,1130.53,1130.71,-0.001141,2.5836,1.8706,-0.713,0.713,3.2336,88.34,3.0664,-0.1672
2022-12-13,901492,2022-12-14,FPMM,False,1,50.759931,0.0,0.871147,4,0.954967,50.0,hike,0.704967,1134.46,1141.13,1133.8101,1138.5699,-0.007097,2.0537,1.8126,-0.2411,0.2411,3.1336,80.24,3.0925,-0.0411
2022-12-14,901492,2022-12-14,FPMM,False,0,50.364488,0.0,0.915926,4,0.976718,50.0,hike,0.726718,1141.8,1160.27,1141.8,1152.09,-0.017603,1.6457,1.6525,0.0068,0.0068,2.5836,38.45,3.0953,0.5117
2022-12-15,901493,2023-02-01,FPMM,False,48,24.998213,,,4,0.559462,25.0,hike,0.309462,1156.03,1160.6899,1146.74,1156.48,-0.017709,2.36,2.5293,0.1693,0.1693,2.0537,16.54,3.0937,1.04
2022-12-16,901493,2023-02-01,FPMM,False,47,29.865126,0.219131,0.106688,4,0.600999,25.0,hike,0.350999,1149.42,1162.3,1142.23,1144.54,-0.008353,2.3425,2.1567,-0.1858,0.1858,1.6457,-24.26,3.091,1.4453
2022-12-19,901493,2023-02-01,FPMM,False,44,29.862785,0.065201,0.493929,4,0.715463,25.0,hike,0.465463,1143.33,1147.74,1133.26,1134.51,0.00312,1.7577,2.4019,0.6442,0.6442,2.36,49.33,3.098,0.738
2022-12-20,901493,2023-02-01,FPMM,False,43,32.355407,0.057137,0.309119,4,0.715463,25.0,hike,0.465463,1134.73,1139.42,1118.16,1121.5,0.027178,1.7632,2.6482,0.885,0.885,2.3425,59.32,3.1138,0.7713
2022-12-21,901493,2023-02-01,FPMM,False,42,32.038435,0.057979,0.326095,4,0.715463,25.0,hike,0.465463,1123.89,1128.28,1120.08,1124.16,0.010141,1.5529,3.1851,1.6322,1.6322,1.7577,8.41,3.1139,1.3562
2022-12-22,901493,2023-02-01,FPMM,False,41,32.038435,0.057979,0.326095,4,0.715463,25.0,hike,0.465463,1130.66,1136.9301,1123.72,1123.77,0.019372,1.6509,3.7433,2.0924,2.0924,1.7632,14.0,3.1149,1.3517
2022-12-23,901493,2023-02-01,FPMM,False,40,31.730369,0.074267,0.315065,4,0.62452,25.0,hike,0.37452,1122.42,1124.6801,1118.0699,1123.7,0.013295,3.1332,3.4177,0.2845,0.2845,1.5529,-7.03,3.1141,1.5612
2022-12-27,901493,2023-02-01,FPMM,False,36,31.730369,0.074267,0.315065,4,0.62452,25.0,hike,0.37452,1127.58,1135.9301,1127.58,1129.42,0.009642,1.8706,3.2209,1.3503,1.3503,1.6509,-88.03,3.1109,1.46
2022-12-28,901493,2023-02-01,FPMM,False,35,30.446972,0.068481,0.440277,4,0.665024,25.0,hike,0.415024,1129.3101,1135.5601,1124.77,1130.49,0.012322,1.8126,3.3641,1.5515,1.5515,3.1332,37.54,3.1415,0.0083
