time,open,high,low,close,Volume
1493164800,1181.9395,1189.6837,1179.9948,1189.6825,
1493251200,1191.5168,1193.4434,1187.6475,1193.1664,
1493337600,1193.4584,1193.4584,1187.5612,1188.316,
1493683200,1186.351,1188.7412,1181.5994,1188.7361,
1493769600,1186.5834,1186.9271,1181.6512,1185.3639,
1493856000,1185.066,1187.3765,1182.772,1184.2332,
1493942400,1182.0363,1184.1943,1177.0967,1180.0374,
1494201600,1182.7104,1185.5876,1180.1412,1183.5215,
1494288000,1184.0029,1187.4037,1182.5505,1187.3984,
1494460800,1186.1763,1190.9696,1183.9365,1187.1827,
1494547200,1185.839,1186.3124,1181.2357,1181.245,
1494806400,1184.1957,1187.2123,1182.8367,1185.5186,
1494892800,1185.7218,1186.1218,1178.7756,1182.4919,
1494979200,1182.9382,1186.0721,1178.5975,1186.0695,
1495065600,1183.0784,1187.3533,1179.5248,1186.9418,
1495152000,1186.0934,1193.2614,1182.5322,1190.1273,
1495411200,1188.2834,1196.2505,1187.1265,1191.6758,
1495497600,1190.5752,1197.0492,1189.7332,1195.554,
1495584000,1195.9811,1199.728,1194.6825,1198.9814,
1495670400,1200.6968,1203.0443,1198.3434,1198.3499,
1495756800,1198.575,1198.7567,1191.3751,1193.701,
1496016000,1195.4615,1197.5782,1192.7471,1195.8407,
1496102400,1195.812,1201.5983,1194.6589,1198.2043,
1496188800,1198.8073,1203.4073,1197.7289,1203.4073,
1496275200,1202.2811,1208.2272,1201.0905,1205.8698,
1496361600,1207.9749,1212.0236,1207.0809,1212.0182,
1496620800,1211.7196,1214.9037,1209.6625,1211.1293,
1496707200,1211.2343,1213.2687,1208.5328,1210.1753,
1496793600,1209.6648,1214.1455,1207.1332,1210.3713,
1496880000,1211.3767,1211.7552,1206.9128,1210.8571,
1496966400,1210.0096,1212.9585,1205.8719,1210.5035,
1497225600,1213.1956,1218.4436,1212.5818,1217.0443,
1497312000,1216.4436,1217.7621,1213.7637,1215.2174,
1497398400,1216.2054,1216.6067,1211.3273,1214.8752,
1497484800,1212.1832,1217.7191,1208.901,1216.8304,
1497571200,1217.2385,1221.243,1214.967,1216.5382,
1497830400,1218.2185,1222.9698,1217.6705,1218.9961,
1497916800,1219.3643,1229.2843,1219.3014,1222.1976,
1498003200,1220.2087,1220.3221,1212.1329,1213.9399,
1498089600,1214.963,1225.0304,1213.9421,1220.7429,
1498176000,1221.6989,1225.389,1217.0948,1221.4022,
1498521600,1220.7661,1231.0699,1220.6588,1225.3086,
1498608000,1222.469,1230.6786,1220.1691,1224.1909,
1498694400,1227.976,1233.8987,1227.6523,1231.1824,
1498780800,1228.2207,1230.9442,1223.8359,1229.5039,
1499040000,1229.5039,1233.4576,1227.514,1229.3361,
1499126400,1232.934,1233.3364,1225.4008,1226.8932,
1499212800,1226.58,1231.6014,1223.6738,1231.5988,
1499299200,1232.3257,1235.4709,1228.6824,1230.6533,
1499385600,1229.0704,1229.5343,1224.5334,1227.0498,
1499644800,1226.2051,1231.6389,1225.3826,1227.2592,
1499731200,1228.1176,1230.4572,1223.2961,1225.5732,
1499817600,1227.0302,1227.0302,1218.7544,1222.8586,
1499904000,1223.8589,1231.5564,1223.8589,1227.354,
1499990400,1229.4233,1238.1832,1228.304,1232.6042,
1500249600,1233.683,1239.7983,1232.031,1238.4128,
1500336000,1236.8077,1240.2045,1232.6001,1240.2045,
1500422400,1237.8993,1248.1031,1237.4358,1244.799,
1500508800,1248.1833,1249.4845,1242.7737,1243.6779,
1500595200,1243.7773,1253.4843,1243.4073,1251.0182,
1500854400,1250.4734,1253.3936,1247.0839,1253.269,
1500940800,1249.2126,1258.9803,1248.392,1257.1494,
1501027200,1255.7164,1258.6807,1252.4233,1255.1472,
1501113600,1256.187,1261.929,1252.059,1255.5667,
1501200000,1253.661,1253.6951,1246.3915,1249.6492,
1501459200,1250.9124,1251.4503,1240.6917,1244.2556,
1501545600,1243.1873,1243.1873,1233.7253,1238.0829,
1501632000,1233.2657,1239.8912,1232.3065,1239.1267,
1501718400,1235.1833,1237.4158,1232.5103,1235.6418,
1501804800,1235.8373,1239.7256,1234.136,1234.1429,
1502064000,1236.6444,1238.934,1232.3658,1235.0121,
1502150400,1235.6343,1241.9044,1234.3149,1240.7036,
1502323200,1239.0577,1244.2979,1238.7264,1241.0721,
1502409600,1237.3641,1239.6969,1233.2876,1235.6827,
1502668800,1238.0319,1243.6372,1237.4237,1238.1749,
1502755200,1241.5121,1241.5121,1236.0515,1240.7987,
1502841600,1238.6171,1239.6832,1233.6694,1237.4393,
1502928000,1238.1322,1243.9991,1236.6208,1242.8656,
1503014400,1241.9941,1247.3387,1239.3635,1242.9427,
1503273600,1243.0206,1244.3157,1238.9264,1238.9351,
1503360000,1239.933,1245.408,1239.8691,1243.3005,
1503446400,1243.8794,1245.325,1240.6742,1244.0717,
1503532800,1242.4573,1242.8116,1237.3136,1238.6024,
1503619200,1240.049,1240.0532,1231.2841,1232.1359,
1503878400,1233.058,1240.0852,1233.058,1238.4575,
1503964800,1237.0795,1241.0483,1235.2516,1238.7419,
1504051200,1237.5956,1244.1794,1237.5956,1242.2623,
1504137600,1246.2531,1249.8108,1245.1384,1246.9678,
1504483200,1248.6282,1249.5719,1242.7031,1245.7379,
1504569600,1246.8015,1249.9257,1245.2021,1246.1132,
1504656000,1246.6559,1248.2734,1230.8209,1235.795,
1504742400,1237.1127,1239.827,1232.9332,1236.5212,
1504828800,1236.7394,1244.7645,1236.7394,1243.6359,
1505088000,1244.7539,1250.4753,1242.6842,1248.0177,
1505174400,1248.989,1250.5999,1246.4325,1249.2466,
1505260800,1248.6394,1248.6394,1242.5232,1245.3409,
1505347200,1243.9825,1245.5336,1239.5784,1240.2283,
1505433600,1241.2571,1244.6842,1240.1746,1240.9908,
1505692800,1242.4176,1248.5031,1241.6903,1246.3525,
1505779200,1246.046,1248.5228,1241.9238,1243.7808,
1505865600,1242.936,1243.4878,1238.1091,1238.1105,
1505952000,1236.6755,1237.1461,1231.2593,1231.6312,
1506038400,1229.4064,1233.703,1227.8881,1229.8846,
1506297600,1230.3604,1235.3273,1227.5309,1232.3352,
1506384000,1231.8988,1239.4426,1230.2592,1232.569,
1506470400,1233.2764,1240.6208,1232.8674,1235.5931,
1506556800,1236.4836,1238.8243,1231.3639,1232.6711,
1506643200,1232.9495,1236.6583,1231.9882,1236.6541,
1506902400,1237.9202,1244.2504,1237.1393,1242.6565,
1506988800,1245.1707,1245.4065,1238.8904,1240.9705,
1507075200,1241.3112,1245.636,1239.6476,1241.969,
1507161600,1242.8557,1248.3103,1242.8557,1245.4137,
1507248000,1246.9209,1250.2958,1244.9969,1248.5948,
1507507200,1247.6178,1250.7188,1245.7776,1250.0811,
1507593600,1250.3113,1252.5237,1248.3235,1251.639,
1507680000,1251.3794,1254.2549,1248.8092,1250.1127,
1507766400,1250.3624,1255.2526,1249.9825,1253.1173,
1507852800,1252.6002,1261.9401,1252.4019,1258.7341,
1508112000,1260.3287,1262.8473,1257.9103,1261.1936,
1508198400,1262.5627,1264.3325,1258.2437,1261.554,
1508371200,1263.4608,1265.9156,1259.2434,1259.9617,
1508457600,1260.6587,1262.2211,1257.4666,1259.6943,
1508716800,1262.295,1274.7365,1261.8164,1272.4205,
1508803200,1273.2144,1276.7463,1271.1069,1272.5221,
1508889600,1274.0248,1275.6501,1270.6257,1272.7927,
1508976000,1270.2087,1273.0201,1266.2568,1270.2727,
1509062400,1268.0247,1269.9119,1259.2461,1264.3379,
1509321600,1263.3979,1266.8525,1261.9373,1263.5237,
1509408000,1261.5657,1268.4695,1261.4438,1267.0226,
1509494400,1267.7651,1273.5125,1267.7651,1271.3632,
1509580800,1269.5884,1272.6387,1266.1071,1268.1771,
1509667200,1264.4727,1273.1925,1263.46,1272.2448,
1509926400,1271.8658,1273.1993,1268.4753,1270.1331,
1510012800,1271.5717,1276.9343,1269.8755,1274.0809,
1510099200,1273.0516,1274.7008,1269.7166,1274.4937,
1510185600,1275.7411,1275.9606,1271.7212,1273.6008,
1510272000,1274.2258,1274.2258,1268.1049,1270.4253,
1510531200,1270.3992,1272.4451,1265.7565,1271.9089,
