time,open,high,low,close,Volume
1698105600,1889.7531,1916.9969,1889.533,1912.879,
1698192000,1901.552,1909.683,1887.205,1891.855,
1698278400,1884.307,1884.864,1867.9709,1874.519,
1698364800,1876.382,1891.167,1872.1429,1885.278,
1698624000,1882.1479,1905.7679,1881.941,1896.3459,
1698710400,1902.441,1916.243,1888.165,1907.412,
1698796800,1901.572,1913.915,1899.924,1905.755,
1698883200,1924.807,1959.515,1924.807,1954.196,
1698969600,1972.076,2000.6169,1972.076,1991.8101,
1699228800,2008.981,2027.4821,2003.553,2024.764,
1699315200,2015.281,2015.281,1994.624,2003.0031,
1699401600,1988.7679,1989.36,1968.678,1979.6379,
1699488000,1979.1591,1998.462,1969.689,1979.915,
1699574400,1964.1219,1973.467,1955.6899,1966.057,
1699920000,1978,1984.649,1965.574,1983.2679,
1700006400,2016.677,2067.9819,2016.677,2067.5339,
1700092800,2061.9541,2061.9541,2032.725,2041.657,
1700179200,2040.754,2054.8291,2023.728,2049.207,
1700438400,2049.8401,2060.157,2037.587,2060.1079,
1700524800,2065.3711,2084.364,2065.3711,2068.918,
1700611200,2066.457,2074.2561,2053.5139,2068.8569,
1700697600,2064.6721,2093.417,2060.9099,2082.958,
1700784000,2078.0891,2087.8301,2070.5601,2076.4009,
1701043200,2076.9399,2082.3899,2061.9399,2071.5681,
1701129600,2076.8081,2076.8081,2037.014,2040.236,
1701216000,2045.7209,2065.7649,2045.7209,2061.0959,
1701302400,2053.3491,2056.5171,2037.593,2045.6071,
1701388800,2046.9771,2061.564,2042.957,2059.4771,
1701648000,2061.054,2088.509,2059.781,2075.855,
1701734400,2069.416,2076.387,2062.0559,2071.9031,
1701820800,2072.6379,2085.3931,2067.1819,2085.365,
1701907200,2081.2759,2097.5691,2078.6631,2091.188,
1701993600,2093.4109,2111.5471,2093.4109,2106.8931,
1702252800,2109.0569,2112.4871,2098.4509,2106.509,
1702339200,2110.3059,2123.126,2103.9751,2115.084,
1702425600,2113.668,2117.188,2101.8469,2109.8369,
1702512000,2143.7,2201.0171,2143.062,2190.2429,
1702598400,2196.7209,2204.0869,2182.001,2191.5239,
1702857600,2185.624,2185.624,2141.4021,2156.7791,
1702944000,2151.47,2173.531,2147.031,2160.062,
1703030400,2162.7971,2169.2151,2155.9641,2158.3391,
1703116800,2150.137,2173.927,2141.2529,2168.175,
1703203200,2171.325,2182.0129,2167.343,2177.9751,
1703548800,2177.4131,2188.2649,2170.325,2178.4441,
1703635200,2184.447,2207.9419,2182.3459,2200.165,
1703721600,2208.6831,2229.4709,2207.7539,2217.627,
1703808000,2223.8689,2242.76,2221.897,2229.9419,
1704153600,2231.293,2244.416,2212.7791,2212.7891,
1704240000,2204.8911,2218.9861,2199.1101,2209.47,
1704326400,2202.095,2209.5481,2182.3469,2190.876,
1704412800,2183.1499,2188.2959,2171.207,2184.9751,
1704672000,2182.051,2200.8069,2174.3789,2182.2241,
1704758400,2193.272,2194.0229,2179.3511,2185.656,
1704844800,2183.0271,2183.7,2161.074,2173.874,
1704931200,2173.936,2202.252,2169.0549,2202.2141,
1705017600,2192.104,2192.104,2170.0869,2182.7639,
1705276800,2183.074,2195.8291,2181.4089,2181.4299,
1705363200,2177.1421,2191.939,2173.374,2183.2019,
1705449600,2172.947,2173.8721,2142.873,2145.1021,
1705536000,2142.135,2147.301,2125.1951,2129.6831,
1705622400,2136.1741,2141.4619,2115.239,2122.0439,
1705881600,2131.269,2146.3459,2127.949,2137.3081,
1705968000,2138.844,2143.1851,2125.552,2131.8831,
1706054400,2137.157,2159.677,2131.635,2159.6421,
1706140800,2148.1741,2148.1741,2107.5239,2115.3511,
1706227200,2107.2419,2120.5049,2097.302,2101.7361,
1706486400,2105.3711,2110.8789,2079.8989,2083.677,
1706572800,2088.5681,2109.137,2088.5681,2106.415,
1706659200,2109.74,2130.345,2106.8181,2127.8279,
1706745600,2113.104,2113.104,2088.2791,2100.8711,
1706832000,2113.5649,2140.5249,2109.217,2130.8689,
1707091200,2121.5049,2121.5049,2087.323,2092.731,
1707177600,2091.3979,2098.364,2085.4641,2089.4399,
1707264000,2100.0029,2115.1169,2093.656,2100.781,
1707350400,2103.6211,2105.9509,2081.114,2089.093,
1707436800,2087.9231,2099.8469,2081.6379,2098.9399,
1707782400,2105.4309,2109.489,2081.55,2095.5879,
1707868800,2072.698,2094.092,2055.7319,2081.979,
1707955200,2085.3899,2097.0759,2078.2009,2096.5659,
1708041600,2097.8689,2125.3721,2087.6321,2118.136,
1708300800,2112.6899,2116.0249,2087.4661,2099.908,
1708387200,2098.9861,2100.3921,2081.2871,2096.436,
1708473600,2091.1541,2115.1499,2085.094,2086.585,
1708560000,2096.3811,2107.875,2080.1179,2104.2429,
1708646400,2103.3879,2103.3879,2079.9021,2090.073,
1708905600,2084.7629,2088.29,2066.582,2085.3511,
1708992000,2085.532,2090.542,2050.301,2061.0681,
1709078400,2062.5039,2062.918,2039.72,2048.7219,
1709164800,2052.8789,2058.5979,2034.264,2051.1841,
1709251200,2054.679,2054.679,2019.448,2032.719,
1709510400,2045.0959,2052.606,2015.797,2019.048,
1709596800,2024.428,2031.353,2004.043,2009.86,
1709683200,2014.3669,2039.5551,2013.948,2030.825,
1709769600,2036.316,2036.7679,2022.093,2025.564,
1709856000,2036.989,2062.3501,2036.989,2046.9041,
1710115200,2043.703,2046.434,2031.998,2039.808,
1710201600,2041.0811,2055.907,2039.233,2043.448,
1710288000,2045.592,2045.592,2028.226,2029.015,
1710374400,2030.558,2032.239,2019.826,2032.215,
1710460800,2016.649,2023.476,2007.859,2010.405,
1710720000,2013.1,2015.0649,1998.082,2004.5291,
1710806400,2009.174,2013.624,1990.925,1994.699,
1710892800,1999.265,2009.999,1997.626,2000.538,
1710979200,2023.571,2054.22,2022.6429,2047.606,
1711065600,2050.1121,2056.4641,2031.5909,2043.551,
1711324800,2044.9611,2057.5039,2034.795,2036.353,
1711411200,2036.859,2054.835,2030.869,2050.4451,
1711497600,2055.752,2068.2429,2046.166,2058.48,
1711584000,2062.2051,2076.95,2058.884,2063.241,
1711929600,2068.825,2084.2129,2063.5271,2077.7991,
1712016000,2074.9871,2081.8101,2062.4409,2068.75,
1712102400,2064.0129,2064.0129,2043.9611,2061.2939,
1712188800,2064.594,2081.291,2061.564,2070.9751,
